CNTRCT_DE,RENT_GTN
2022-11-23,52771.875
2022-11-24,61166.66667
2022-11-25,65288.88889
2022-11-26,55233.33333
2022-11-27,62200
2022-11-28,42720.46154
2022-11-29,56318.57143
2022-11-30,52824.54545
2022-12-01,78819.44444
2022-12-02,60518.6
2022-12-03,59216.51613
2022-12-04,58750
2022-12-05,33620.17647
2022-12-06,48679.85714
2022-12-07,42552
2022-12-08,42416.90909
2022-12-09,53394.57895
2022-12-10,51991.19355
2022-12-11,20136.75
2022-12-12,63211.42857
2022-12-13,64171.875
2022-12-14,46178.53333
2022-12-15,43987.54545
2022-12-16,58242
2022-12-17,51195.83333
2022-12-18,50250
2022-12-19,39003.8
2022-12-20,60666.44444
2022-12-21,57636.36364
2022-12-22,62842.78571
2022-12-23,50539.26667
2022-12-24,67605
2022-12-25,48000
2022-12-26,58000
2022-12-27,63045
2022-12-28,55519.09091
2022-12-29,93794.375
2022-12-30,59000
2022-12-31,53931.66667
2023-01-02,53066.66667
2023-01-03,54293.75
2023-01-04,60159
2023-01-05,59371.36364
2023-01-06,44529.16667
2023-01-07,50602.88462
2023-01-08,52500
2023-01-09,69740
2023-01-10,59752.82353
2023-01-11,50278.94737
2023-01-12,42535.3
2023-01-13,58924
2023-01-14,51535.625
2023-01-15,86800
2023-01-16,55745.625
2023-01-17,50779.5
2023-01-18,45000
2023-01-19,54343.75
2023-01-20,55939.27273
2023-01-21,60250
2023-01-25,51432.26667
2023-01-26,41405.55556
2023-01-27,47518.75
2023-01-28,48025
2023-01-29,27750
2023-01-30,115343.75
