CNTRCT_DE,RENT_GTN
2022-12-20,44800
2022-12-21,57500
2022-12-22,36666.66667
2022-12-23,47436.66667
2022-12-24,36687.5
2022-12-26,34945
2022-12-27,43500
2022-12-28,42366.66667
2022-12-29,54087.5
2022-12-30,45192.30769
2022-12-31,41550
2023-01-02,26566.66667
2023-01-03,53200
2023-01-04,44716.66667
2023-01-05,47197.14286
2023-01-06,61800
2023-01-07,63190
2023-01-08,59650
2023-01-09,38983.33333
2023-01-10,45000
2023-01-11,40537.5
2023-01-12,34711.11111
2023-01-13,68987.5
2023-01-14,46303.75
2023-01-15,125000
2023-01-16,31928.57143
2023-01-17,56793.75
2023-01-18,70187.5
2023-01-19,47683.33333
2023-01-20,38650
2023-01-23,63000
2023-01-25,54328.57143
2023-01-26,52914.28571
2023-01-27,58000
2023-01-28,61380
2023-01-30,48800
