SGG_NM,CNTRCT_DE,RENT_GTN
마포구,2022-02-06,43109.09091
마포구,2022-02-07,48753.93939
마포구,2022-02-08,56737.30769
마포구,2022-02-09,53478.4375
마포구,2022-02-10,50221.14286
마포구,2022-02-11,49299.09091
마포구,2022-02-12,49355.34091
마포구,2022-02-13,51418.75
마포구,2022-02-14,45536.66667
마포구,2022-02-15,56903.2
마포구,2022-02-16,45258.02857
마포구,2022-02-17,56977.08333
마포구,2022-02-18,48715.23529
마포구,2022-02-19,55914.25926
마포구,2022-02-20,54883.33333
마포구,2022-02-21,47431.53846
마포구,2022-02-22,34175.71429
마포구,2022-02-23,57832.70588
마포구,2022-02-24,55190.92308
마포구,2022-02-25,60520
마포구,2022-02-26,51010.30645
마포구,2022-02-27,42300
마포구,2022-02-28,52547.72727
마포구,2022-03-01,42664.28571
마포구,2022-03-02,52441.30435
마포구,2022-03-03,53169.23077
마포구,2022-03-04,39701.66667
마포구,2022-03-05,57275
마포구,2022-03-06,62436.25
마포구,2022-03-07,57357.95455
마포구,2022-03-08,37352.28571
마포구,2022-03-09,45902.28571
마포구,2022-03-10,59892.90476
마포구,2022-03-11,52181.75
마포구,2022-03-12,44161.13462
마포구,2022-03-13,24797.4
마포구,2022-03-14,42377.8
마포구,2022-03-15,38539.22727
마포구,2022-03-16,55905.55556
마포구,2022-03-17,41201.59091
마포구,2022-03-18,45095.16667
마포구,2022-03-19,42852.32353
마포구,2022-03-20,52213.09091
마포구,2022-03-21,42415.52381
마포구,2022-03-22,33921.56522
마포구,2022-03-23,46538.15385
마포구,2022-03-24,41712.95
마포구,2022-03-25,54990.47619
마포구,2022-03-26,45656.85185
마포구,2022-03-27,77175
마포구,2022-03-28,42072.4
마포구,2022-03-29,50645.8
마포구,2022-03-30,50872.22222
마포구,2022-03-31,59791.6
마포구,2022-04-01,44127.88462
마포구,2022-04-02,48842.85714
마포구,2022-04-03,60400
마포구,2022-04-04,40033.3
마포구,2022-04-05,42936.36364
마포구,2022-04-06,34040.625
마포구,2022-04-07,55750
마포구,2022-04-08,47663.19048
마포구,2022-04-09,46496.43478
마포구,2022-04-10,49128.57143
마포구,2022-04-11,48889.66667
마포구,2022-04-12,39392
마포구,2022-04-13,42286.6
마포구,2022-04-14,49266.66667
마포구,2022-04-15,39751.53846
마포구,2022-04-16,42883.09524
마포구,2022-04-17,62250
마포구,2022-04-18,49443.77778
마포구,2022-04-19,49048
마포구,2022-04-20,60085
마포구,2022-04-21,45766.47059
마포구,2022-04-22,46074.91304
마포구,2022-04-23,44780.45455
마포구,2022-04-24,51175
마포구,2022-04-25,49088.82353
마포구,2022-04-26,52526.06667
마포구,2022-04-27,68388.23529
마포구,2022-04-28,62714.28571
마포구,2022-04-29,52036.47059
마포구,2022-04-30,48139.16667
마포구,2022-05-01,41814.54545
마포구,2022-05-02,38974.42308
마포구,2022-05-03,46419.47368
마포구,2022-05-04,49087.5
마포구,2022-05-05,38338.33333
마포구,2022-05-06,59302.63158
마포구,2022-05-07,66680.08696
마포구,2022-05-08,43200
마포구,2022-05-09,51709.13043
마포구,2022-05-10,48053.88889
마포구,2022-05-11,42435.29412
마포구,2022-05-12,48377.83333
마포구,2022-05-13,39019
마포구,2022-05-14,42460.52632
마포구,2022-05-15,37044.6
마포구,2022-05-16,45094.13333
마포구,2022-05-17,47024.17391
마포구,2022-05-18,53204.81818
마포구,2022-05-19,52897.82609
마포구,2022-05-20,53008.45714
마포구,2022-05-21,43513.61111
마포구,2022-05-22,47083.33333
마포구,2022-05-23,48819.85185
마포구,2022-05-24,47085.4
마포구,2022-05-25,40540.43478
마포구,2022-05-26,50690
마포구,2022-05-27,49822.22222
마포구,2022-05-28,56430.28571
마포구,2022-05-29,44625
마포구,2022-05-30,43368.42105
마포구,2022-05-31,53637.5
마포구,2022-06-01,42905.9375
마포구,2022-06-02,37709.47059
마포구,2022-06-03,44046.15385
마포구,2022-06-04,54827.77778
마포구,2022-06-05,58000
마포구,2022-06-06,56430
마포구,2022-06-07,35205.47368
마포구,2022-06-08,52666.875
마포구,2022-06-09,39235.33333
마포구,2022-06-10,49294.44444
마포구,2022-06-11,53278.72549
마포구,2022-06-12,72500
마포구,2022-06-13,47844.44444
마포구,2022-06-14,54965.10345
마포구,2022-06-15,47891.1
마포구,2022-06-16,56612.78261
마포구,2022-06-17,51150.20833
마포구,2022-06-18,56334.21053
마포구,2022-06-19,57750
마포구,2022-06-20,56426.25926
마포구,2022-06-21,43030.76923
마포구,2022-06-22,56416.34783
마포구,2022-06-23,48904.375
마포구,2022-06-24,51281.45833
마포구,2022-06-25,53302.65625
마포구,2022-06-26,51972.22222
마포구,2022-06-27,65468.75
마포구,2022-06-28,49112.7619
마포구,2022-06-29,53270.83333
마포구,2022-06-30,52402.17391
마포구,2022-07-01,59169.31818
마포구,2022-07-02,48455.2
마포구,2022-07-03,15000
마포구,2022-07-04,52994.11765
마포구,2022-07-05,37588.46154
마포구,2022-07-06,41688.88889
마포구,2022-07-07,41012.21429
마포구,2022-07-08,44070.83333
마포구,2022-07-09,48216.88889
마포구,2022-07-10,31250
마포구,2022-07-11,48971.11111
마포구,2022-07-12,54313.33333
마포구,2022-07-13,50118.75
마포구,2022-07-14,36512.30769
마포구,2022-07-15,45411.95652
마포구,2022-07-16,57190.97222
마포구,2022-07-17,31500
마포구,2022-07-18,34026.66667
마포구,2022-07-19,48782.46667
마포구,2022-07-20,53923
마포구,2022-07-21,51135.71429
마포구,2022-07-22,49135.71429
마포구,2022-07-23,52849.92857
마포구,2022-07-24,23015.25
마포구,2022-07-25,42757.69231
마포구,2022-07-26,49030.21429
마포구,2022-07-27,50172.72727
마포구,2022-07-28,56273.52941
마포구,2022-07-29,61776.47059
마포구,2022-07-30,67772.20588
마포구,2022-07-31,68425
마포구,2022-08-01,45122.30769
마포구,2022-08-02,41496.36364
마포구,2022-08-03,43982.5
마포구,2022-08-04,46064.375
마포구,2022-08-05,47184.22222
마포구,2022-08-06,56501.66667
마포구,2022-08-07,52500
마포구,2022-08-08,45534.89474
마포구,2022-08-09,43498.66667
마포구,2022-08-10,39935.84
마포구,2022-08-11,52495.66667
마포구,2022-08-12,41426.28571
마포구,2022-08-13,52798.73529
마포구,2022-08-14,55000
마포구,2022-08-15,57764.28571
마포구,2022-08-16,48993.6
마포구,2022-08-17,52423.42105
마포구,2022-08-18,51185.18519
마포구,2022-08-19,44710.625
마포구,2022-08-20,62873.11429
마포구,2022-08-21,49731.16667
마포구,2022-08-22,43277
마포구,2022-08-23,36979.48148
마포구,2022-08-24,51574.5
마포구,2022-08-25,49504.08
마포구,2022-08-26,57415.8
마포구,2022-08-27,51643
마포구,2022-08-28,57633.33333
마포구,2022-08-29,40609.65
마포구,2022-08-30,49925.12
마포구,2022-08-31,47829.5
마포구,2022-09-01,53560
마포구,2022-09-02,66022.33333
마포구,2022-09-03,67763.7931
마포구,2022-09-04,56533.33333
마포구,2022-09-05,50905.55556
마포구,2022-09-06,41504.46154
마포구,2022-09-07,41350
마포구,2022-09-08,53619.41667
마포구,2022-09-09,51300
마포구,2022-09-10,24100
마포구,2022-09-12,26550
마포구,2022-09-13,53242.41176
마포구,2022-09-14,49785.80645
마포구,2022-09-15,43331.83871
마포구,2022-09-16,48851.56522
마포구,2022-09-17,59193.07143
마포구,2022-09-18,41500
마포구,2022-09-19,47216.04
마포구,2022-09-20,34737
마포구,2022-09-21,37158.7037
마포구,2022-09-22,51155.9
마포구,2022-09-23,39916.73077
마포구,2022-09-24,56408.20833
마포구,2022-09-25,79333.33333
마포구,2022-09-26,50709.07407
마포구,2022-09-27,37340.22222
마포구,2022-09-28,47462.05
마포구,2022-09-29,54000.5625
마포구,2022-09-30,44219.42857
마포구,2022-10-01,54331.46875
마포구,2022-10-02,38500
마포구,2022-10-03,50411.23077
마포구,2022-10-04,53403.33333
마포구,2022-10-05,54867.5
마포구,2022-10-06,49058.18182
마포구,2022-10-07,58405.7619
마포구,2022-10-08,46438.10345
마포구,2022-10-09,115525
마포구,2022-10-10,57750
마포구,2022-10-11,58799.52381
마포구,2022-10-12,57619
마포구,2022-10-13,59675
마포구,2022-10-14,60300
마포구,2022-10-15,59760.1
마포구,2022-10-16,61660
마포구,2022-10-17,59950.66667
마포구,2022-10-18,48230
마포구,2022-10-19,41964.83333
마포구,2022-10-20,45711.57895
마포구,2022-10-21,38990.38462
마포구,2022-10-22,49968.33333
마포구,2022-10-23,34600
마포구,2022-10-24,47516.66667
마포구,2022-10-25,47616.81818
마포구,2022-10-26,57097.76471
마포구,2022-10-27,56108.23529
마포구,2022-10-28,63363.44828
마포구,2022-10-29,48296.65625
마포구,2022-10-30,55250
마포구,2022-10-31,48561.11111
마포구,2022-11-01,57576.6875
마포구,2022-11-02,53742.85714
마포구,2022-11-03,44582.22222
마포구,2022-11-04,43307.89474
마포구,2022-11-05,48170.27027
마포구,2022-11-06,50242.85714
마포구,2022-11-07,40552.45455
마포구,2022-11-08,47436.66667
마포구,2022-11-09,48350
마포구,2022-11-10,46250
마포구,2022-11-11,40416.66667
마포구,2022-11-12,47745.59459
마포구,2022-11-13,45500
마포구,2022-11-14,36830.71429
마포구,2022-11-15,53456.11111
마포구,2022-11-16,43622.5
마포구,2022-11-17,67423.83333
마포구,2022-11-18,51319.11765
마포구,2022-11-19,53917.64706
마포구,2022-11-20,46000
마포구,2022-11-21,36564.4375
마포구,2022-11-22,49154.33333
마포구,2022-11-23,46324.73333
마포구,2022-11-24,46052.94118
마포구,2022-11-25,48833.33333
마포구,2022-11-26,46906.77419
마포구,2022-11-27,52500
마포구,2022-11-28,46759.2
마포구,2022-11-29,57094
마포구,2022-11-30,45510.46154
마포구,2022-12-01,47854.46154
마포구,2022-12-02,39899.08333
마포구,2022-12-03,52115
마포구,2022-12-04,29500
마포구,2022-12-05,41000
마포구,2022-12-06,25141.42857
마포구,2022-12-07,36869.44444
마포구,2022-12-08,45436
마포구,2022-12-09,46362.58824
마포구,2022-12-10,36938.4
마포구,2022-12-11,70000
마포구,2022-12-12,40094.94118
마포구,2022-12-13,39576.45833
마포구,2022-12-14,43589.72727
마포구,2022-12-15,40280.94118
마포구,2022-12-16,34098.63636
마포구,2022-12-17,50668.64865
마포구,2022-12-18,52312.5
마포구,2022-12-19,40439.3913
마포구,2022-12-20,39319.89474
마포구,2022-12-21,39200.10526
마포구,2022-12-22,44405.86957
마포구,2022-12-23,37789.05882
마포구,2022-12-24,42087.11111
마포구,2022-12-26,47967.05882
마포구,2022-12-27,56479.85714
마포구,2022-12-28,47108.41667
마포구,2022-12-29,44399.86667
마포구,2022-12-30,46972.22222
마포구,2022-12-31,51125.33333
마포구,2023-01-01,41665
마포구,2023-01-02,33898.5
마포구,2023-01-03,31155.625
마포구,2023-01-04,55110.53846
마포구,2023-01-05,37234.33333
마포구,2023-01-06,41175.14286
마포구,2023-01-07,47012.0625
마포구,2023-01-08,39916.66667
마포구,2023-01-09,33228.61538
마포구,2023-01-10,42827.25
마포구,2023-01-11,37316.81818
마포구,2023-01-12,33586.6
마포구,2023-01-13,42099.9
마포구,2023-01-14,55306.8
마포구,2023-01-15,59000
마포구,2023-01-16,46336.85714
마포구,2023-01-17,36890.7619
마포구,2023-01-18,42538.70588
마포구,2023-01-19,42571.84211
마포구,2023-01-20,46614.8
마포구,2023-01-21,71000
마포구,2023-01-25,40744.44444
마포구,2023-01-26,33804.5
마포구,2023-01-27,53908.14286
마포구,2023-01-28,46898.57143
마포구,2023-01-30,39458.9
서대문구,2022-01-01,30350
서대문구,2022-01-02,49380
서대문구,2022-01-03,35050
서대문구,2022-01-04,53710
서대문구,2022-01-05,46215.76923
서대문구,2022-01-06,50697.875
서대문구,2022-01-07,52518.14815
서대문구,2022-01-08,51366.66667
서대문구,2022-01-09,32450
서대문구,2022-01-10,50277.86667
서대문구,2022-01-11,39534.44444
서대문구,2022-01-12,43187.5
서대문구,2022-01-13,39827
서대문구,2022-01-14,52901.73913
서대문구,2022-01-15,48828.57143
서대문구,2022-01-16,33731.25
서대문구,2022-01-17,46408.71429
서대문구,2022-01-18,48565.27778
서대문구,2022-01-19,47852.63158
서대문구,2022-01-20,49709.29412
서대문구,2022-01-21,44252.14286
서대문구,2022-01-22,50495.88889
서대문구,2022-01-23,63750
서대문구,2022-01-24,41850
서대문구,2022-01-25,41779.44444
서대문구,2022-01-26,42008.33333
서대문구,2022-01-27,41700
서대문구,2022-01-28,50672.94118
서대문구,2022-01-29,52523.88889
서대문구,2022-01-31,42000
서대문구,2022-02-01,40000
서대문구,2022-02-02,30450
서대문구,2022-02-03,50707.69231
서대문구,2022-02-04,43668.46154
서대문구,2022-02-05,51183.87097
서대문구,2022-02-06,41120
서대문구,2022-02-07,40162.5
서대문구,2022-02-08,47116.875
서대문구,2022-02-09,52023.52941
서대문구,2022-02-10,48446.42857
서대문구,2022-02-11,42715.83333
서대문구,2022-02-12,50218.85714
서대문구,2022-02-13,47800
서대문구,2022-02-14,46890
서대문구,2022-02-15,38805.375
서대문구,2022-02-16,45968.05556
서대문구,2022-02-17,41439.45
서대문구,2022-02-18,54026.31579
서대문구,2022-02-19,53276.13636
서대문구,2022-02-20,54227.77778
서대문구,2022-02-21,52306.06667
서대문구,2022-02-22,46410.11111
서대문구,2022-02-23,43657.15385
서대문구,2022-02-24,54330
서대문구,2022-02-25,47000
서대문구,2022-02-26,51355.17857
서대문구,2022-02-27,49815
서대문구,2022-02-28,38492.15385
서대문구,2022-03-01,47795.3125
서대문구,2022-03-02,44130
서대문구,2022-03-03,46918.75
서대문구,2022-03-04,45940.625
서대문구,2022-03-05,43366.44737
서대문구,2022-03-06,53000
서대문구,2022-03-07,47375
서대문구,2022-03-08,50533.33333
서대문구,2022-03-09,49461.45833
서대문구,2022-03-10,52010
서대문구,2022-03-11,61780
서대문구,2022-03-12,52580.35714
서대문구,2022-03-13,49260
서대문구,2022-03-14,35438.88889
서대문구,2022-03-15,39265.6875
서대문구,2022-03-16,43473.11111
서대문구,2022-03-17,47090
서대문구,2022-03-18,48509.69231
서대문구,2022-03-19,53178.24324
서대문구,2022-03-20,46337.5
서대문구,2022-03-21,33138.63636
서대문구,2022-03-22,31375.41667
서대문구,2022-03-23,38988.88889
서대문구,2022-03-24,44267.14286
서대문구,2022-03-25,40700
서대문구,2022-03-26,52066.66667
서대문구,2022-03-27,43375
서대문구,2022-03-28,51964.28571
서대문구,2022-03-29,37416.66667
서대문구,2022-03-30,43240.47619
서대문구,2022-03-31,46525
서대문구,2022-04-01,37002.77778
서대문구,2022-04-02,51190.71429
서대문구,2022-04-04,44383.33333
서대문구,2022-04-05,60521.42857
서대문구,2022-04-06,53622.22222
서대문구,2022-04-07,51920
서대문구,2022-04-08,42777.05882
서대문구,2022-04-09,46494
서대문구,2022-04-10,44000
서대문구,2022-04-11,47473.33333
서대문구,2022-04-12,35259.875
서대문구,2022-04-13,34671
서대문구,2022-04-14,50350.6
서대문구,2022-04-15,42792.77778
서대문구,2022-04-16,48300
서대문구,2022-04-17,48725
서대문구,2022-04-18,45062.5
서대문구,2022-04-19,37307.14286
서대문구,2022-04-20,63418.46154
서대문구,2022-04-21,53281.25
서대문구,2022-04-22,37230.5
서대문구,2022-04-23,51391.15385
서대문구,2022-04-24,37000
서대문구,2022-04-25,42146.875
서대문구,2022-04-26,46670.83333
서대문구,2022-04-27,47222.91667
서대문구,2022-04-28,38508.33333
서대문구,2022-04-29,47100.45455
서대문구,2022-04-30,52992.5
서대문구,2022-05-01,40000
서대문구,2022-05-02,38917
서대문구,2022-05-03,42176.92308
서대문구,2022-05-04,56200
서대문구,2022-05-05,38595.45455
서대문구,2022-05-06,49400.61538
서대문구,2022-05-07,52576.47059
서대문구,2022-05-08,44600
서대문구,2022-05-09,38205
서대문구,2022-05-10,47129.23077
서대문구,2022-05-11,39585.71429
서대문구,2022-05-12,58783.33333
서대문구,2022-05-13,50375
서대문구,2022-05-14,54691
서대문구,2022-05-15,43325
서대문구,2022-05-16,35928
서대문구,2022-05-17,21998.75
서대문구,2022-05-18,56298.8
서대문구,2022-05-19,39295.64286
서대문구,2022-05-20,31332.6
서대문구,2022-05-21,49592.85714
서대문구,2022-05-22,27666.66667
서대문구,2022-05-23,45294.75
서대문구,2022-05-24,53414.83333
서대문구,2022-05-25,42638.92857
서대문구,2022-05-26,46237.5
서대문구,2022-05-27,35611.66667
서대문구,2022-05-28,51430.35714
서대문구,2022-05-29,43981.25
서대문구,2022-05-30,55638.23529
서대문구,2022-05-31,53200
서대문구,2022-06-01,48715.625
서대문구,2022-06-02,62018.75
서대문구,2022-06-03,46018.18182
서대문구,2022-06-04,56170.625
서대문구,2022-06-05,38300
서대문구,2022-06-06,55625
서대문구,2022-06-07,57931.25
서대문구,2022-06-08,56933.33333
서대문구,2022-06-09,46625
서대문구,2022-06-10,57709.09091
서대문구,2022-06-11,50566
서대문구,2022-06-12,53416.66667
서대문구,2022-06-13,41621.72727
서대문구,2022-06-14,45618.75
서대문구,2022-06-15,43094.375
서대문구,2022-06-16,48489.28571
서대문구,2022-06-17,47618.75
서대문구,2022-06-18,50332.88889
서대문구,2022-06-19,53097.5
서대문구,2022-06-20,49076.5
서대문구,2022-06-21,48266.66667
서대문구,2022-06-22,31182.71429
서대문구,2022-06-23,46230
서대문구,2022-06-24,47625
서대문구,2022-06-25,36233.33333
서대문구,2022-06-26,45500
서대문구,2022-06-27,58477.77778
서대문구,2022-06-28,38381.81818
서대문구,2022-06-29,48600
서대문구,2022-06-30,49253.84615
서대문구,2022-07-01,49794.16667
서대문구,2022-07-02,60062.5
서대문구,2022-07-03,43370
서대문구,2022-07-04,57712.5
서대문구,2022-07-05,50065
서대문구,2022-07-06,50915
서대문구,2022-07-07,38621.42857
서대문구,2022-07-08,43826.66667
서대문구,2022-07-09,60539.77273
서대문구,2022-07-10,43080
서대문구,2022-07-11,45524
서대문구,2022-07-12,38323.6
서대문구,2022-07-13,53391
서대문구,2022-07-14,35132.11111
서대문구,2022-07-15,41844.65
서대문구,2022-07-16,53110.86957
서대문구,2022-07-18,38834.92308
서대문구,2022-07-19,36022.53333
서대문구,2022-07-20,27208.15385
서대문구,2022-07-21,28955.89474
서대문구,2022-07-22,34702.92308
서대문구,2022-07-23,54564.61538
서대문구,2022-07-24,57750
서대문구,2022-07-25,36265.0625
서대문구,2022-07-26,60675.75
서대문구,2022-07-27,36138
서대문구,2022-07-28,54726.28571
서대문구,2022-07-29,65622.22222
서대문구,2022-07-30,57760.9375
서대문구,2022-07-31,56100
서대문구,2022-08-01,51966.66667
서대문구,2022-08-02,45480
서대문구,2022-08-03,46172.3
서대문구,2022-08-04,55958.57143
서대문구,2022-08-05,43672.22222
서대문구,2022-08-06,59176.66667
서대문구,2022-08-07,59750
서대문구,2022-08-08,56067.5
서대문구,2022-08-09,52820.83333
서대문구,2022-08-10,54078.84615
서대문구,2022-08-11,40246.66667
서대문구,2022-08-12,56857.85714
서대문구,2022-08-13,47696
서대문구,2022-08-14,55650
서대문구,2022-08-15,47870.45455
서대문구,2022-08-16,56004.16667
서대문구,2022-08-17,52000
서대문구,2022-08-18,45036.42857
서대문구,2022-08-19,55485.71429
서대문구,2022-08-20,54825
서대문구,2022-08-21,35683.33333
서대문구,2022-08-22,49521.42857
서대문구,2022-08-23,54310.11111
서대문구,2022-08-24,56445
서대문구,2022-08-25,49450
서대문구,2022-08-26,47422.72727
서대문구,2022-08-27,56049.25
서대문구,2022-08-28,41250
서대문구,2022-08-29,46858.75
서대문구,2022-08-30,57113.63636
서대문구,2022-08-31,53500
서대문구,2022-09-01,56135.71429
서대문구,2022-09-02,51742.30769
서대문구,2022-09-03,57244.11765
서대문구,2022-09-04,49833.33333
서대문구,2022-09-05,52940
서대문구,2022-09-06,46946.42857
서대문구,2022-09-07,52764.72727
서대문구,2022-09-08,48050
서대문구,2022-09-09,50500
서대문구,2022-09-10,35830
서대문구,2022-09-12,69300
서대문구,2022-09-13,50530
서대문구,2022-09-14,49933.84211
서대문구,2022-09-15,45087.05263
서대문구,2022-09-16,45998.7
서대문구,2022-09-17,43633.32143
서대문구,2022-09-18,51333.33333
서대문구,2022-09-19,51643.23077
서대문구,2022-09-20,56623.4375
서대문구,2022-09-21,47800.45455
서대문구,2022-09-22,52646.42857
서대문구,2022-09-23,51184.58333
서대문구,2022-09-24,55196.15385
서대문구,2022-09-25,45700
서대문구,2022-09-26,49442.30769
서대문구,2022-09-27,44976.81818
서대문구,2022-09-28,52985.33333
서대문구,2022-09-29,50750
서대문구,2022-09-30,43505.45455
서대문구,2022-10-01,52710.71429
서대문구,2022-10-02,41568.75
서대문구,2022-10-03,44824.42857
서대문구,2022-10-04,42700
서대문구,2022-10-05,39933.35714
서대문구,2022-10-06,48108.33333
서대문구,2022-10-07,35400
서대문구,2022-10-08,57277.77778
서대문구,2022-10-09,44133.33333
서대문구,2022-10-10,55027.77778
서대문구,2022-10-11,35940.5
서대문구,2022-10-12,48358.33333
서대문구,2022-10-13,40421.42857
서대문구,2022-10-14,48761.6875
서대문구,2022-10-15,53925
서대문구,2022-10-16,52172
서대문구,2022-10-17,33605
서대문구,2022-10-18,35458.36364
서대문구,2022-10-19,42578.125
서대문구,2022-10-20,45269.375
서대문구,2022-10-21,55004.16667
서대문구,2022-10-22,46202.77778
서대문구,2022-10-23,43000
서대문구,2022-10-24,33500
서대문구,2022-10-25,44433.33333
서대문구,2022-10-26,40770
서대문구,2022-10-27,51466.66667
서대문구,2022-10-28,43346.42857
서대문구,2022-10-29,52574.4
서대문구,2022-10-30,58366.66667
서대문구,2022-10-31,38698.375
서대문구,2022-11-01,72750
서대문구,2022-11-02,33477.77778
서대문구,2022-11-03,43000
서대문구,2022-11-04,41666.66667
서대문구,2022-11-05,47870.31579
서대문구,2022-11-06,56000
서대문구,2022-11-07,38980
서대문구,2022-11-08,44800
서대문구,2022-11-09,56971.42857
서대문구,2022-11-10,46800
서대문구,2022-11-11,50329.41176
서대문구,2022-11-12,48505
서대문구,2022-11-13,32300
서대문구,2022-11-14,50444.44444
서대문구,2022-11-15,36433.33333
서대문구,2022-11-16,46111.30769
서대문구,2022-11-17,50162.5
서대문구,2022-11-18,49750
서대문구,2022-11-19,43090
서대문구,2022-11-20,57000
서대문구,2022-11-21,45654.46154
서대문구,2022-11-22,42825
서대문구,2022-11-23,41173.46154
서대문구,2022-11-24,41840
서대문구,2022-11-25,43221.42857
서대문구,2022-11-26,55600
서대문구,2022-11-27,27627.5
서대문구,2022-11-28,38680.76923
서대문구,2022-11-29,44400
서대문구,2022-11-30,55222.22222
서대문구,2022-12-01,54616.66667
서대문구,2022-12-02,38368
서대문구,2022-12-03,51905
서대문구,2022-12-04,22500
서대문구,2022-12-05,45566.66667
서대문구,2022-12-06,37946.66667
서대문구,2022-12-07,33539.5
서대문구,2022-12-08,38214.28571
서대문구,2022-12-09,34264.85714
서대문구,2022-12-10,47490.74074
서대문구,2022-12-11,41000
서대문구,2022-12-12,45538.46154
서대문구,2022-12-13,38961.53846
서대문구,2022-12-14,51590.625
서대문구,2022-12-15,45805.55556
서대문구,2022-12-16,47736.36364
서대문구,2022-12-17,49440
서대문구,2022-12-18,49750
서대문구,2022-12-19,41808.33333
서대문구,2022-12-20,50295.45455
서대문구,2022-12-21,36681.81818
서대문구,2022-12-22,48423.07692
서대문구,2022-12-23,39225
서대문구,2022-12-24,38008.33333
서대문구,2022-12-25,40000
서대문구,2022-12-26,37593.33333
서대문구,2022-12-27,41812.5
서대문구,2022-12-28,55045.45455
서대문구,2022-12-29,48872.5
서대문구,2022-12-30,48069.23077
서대문구,2022-12-31,43624.28571
서대문구,2023-01-02,34727.27273
서대문구,2023-01-03,33556
서대문구,2023-01-04,39603.38462
서대문구,2023-01-05,39046.66667
서대문구,2023-01-06,35570
서대문구,2023-01-07,47546.15385
서대문구,2023-01-08,48325
서대문구,2023-01-09,39521.5
서대문구,2023-01-10,46265.38462
서대문구,2023-01-11,42603.125
서대문구,2023-01-12,50346.66667
서대문구,2023-01-13,43916.66667
서대문구,2023-01-14,50283.33333
서대문구,2023-01-15,37250
서대문구,2023-01-16,33372.18182
서대문구,2023-01-17,47500
서대문구,2023-01-18,48955.45455
서대문구,2023-01-19,43000
서대문구,2023-01-20,33785
서대문구,2023-01-21,39550
서대문구,2023-01-25,39000
서대문구,2023-01-26,41312.5
서대문구,2023-01-27,36884.5
서대문구,2023-01-28,40187.5
서대문구,2023-01-30,41900
서초구,2022-01-01,56000
서초구,2022-01-02,49040
서초구,2022-01-03,66600
서초구,2022-01-04,84862.5
서초구,2022-01-05,117375
서초구,2022-01-06,78691.63158
서초구,2022-01-07,84629.16667
서초구,2022-01-08,74238.93939
서초구,2022-01-09,69261.27273
서초구,2022-01-10,81567.15
서초구,2022-01-11,76440.71429
서초구,2022-01-12,116314.7692
서초구,2022-01-13,109171.2857
서초구,2022-01-14,62401.08696
서초구,2022-01-15,77268.55128
서초구,2022-01-16,74055.55556
서초구,2022-01-17,78123.97297
서초구,2022-01-18,64097.8
서초구,2022-01-19,65171.52174
서초구,2022-01-20,73982.26087
서초구,2022-01-21,70994.42105
서초구,2022-01-22,73060.48276
서초구,2022-01-23,71996.57143
서초구,2022-01-24,65437.71875
서초구,2022-01-25,84597.84211
서초구,2022-01-26,72289.78571
서초구,2022-01-27,75366.09756
서초구,2022-01-28,70263.76
서초구,2022-01-29,87411.90476
서초구,2022-01-31,85903.8
서초구,2022-02-01,60150
서초구,2022-02-03,71491.43478
서초구,2022-02-04,62475.5
서초구,2022-02-05,66339.39394
서초구,2022-02-06,67543.75
서초구,2022-02-07,70379.9375
서초구,2022-02-08,48843.37931
서초구,2022-02-09,83281.08333
서초구,2022-02-10,68431.95349
서초구,2022-02-11,43501.07317
서초구,2022-02-12,76226.93548
서초구,2022-02-13,47246.5
서초구,2022-02-14,49690.4
서초구,2022-02-15,48842.21569
서초구,2022-02-16,73172.72727
서초구,2022-02-17,61495.97059
서초구,2022-02-18,84924.89744
서초구,2022-02-19,75394.27907
서초구,2022-02-20,66447
서초구,2022-02-21,70534.58333
서초구,2022-02-22,51555.38889
서초구,2022-02-23,57283.54545
서초구,2022-02-24,78740.4
서초구,2022-02-25,59402.80952
서초구,2022-02-26,75088.93333
서초구,2022-02-27,84879.42857
서초구,2022-02-28,65700.75676
서초구,2022-03-01,111290
서초구,2022-03-02,97848.31818
서초구,2022-03-03,70552.94444
서초구,2022-03-04,63710.29412
서초구,2022-03-05,63663.53488
서초구,2022-03-06,74500
서초구,2022-03-07,59285.09091
서초구,2022-03-08,44907.07143
서초구,2022-03-09,62216.77273
서초구,2022-03-10,96552.94118
서초구,2022-03-11,72515.26316
서초구,2022-03-12,76528.47826
서초구,2022-03-13,44625
서초구,2022-03-14,74079.35
서초구,2022-03-15,69536.15254
서초구,2022-03-16,65693.35484
서초구,2022-03-17,56184.4375
서초구,2022-03-18,78945.75
서초구,2022-03-19,82173.48485
서초구,2022-03-20,94500
서초구,2022-03-21,61012.96667
서초구,2022-03-22,71295.5
서초구,2022-03-23,79020.80952
서초구,2022-03-24,68785.52174
서초구,2022-03-25,81430.55556
서초구,2022-03-26,86664
서초구,2022-03-27,71787.5
서초구,2022-03-28,77443.82353
서초구,2022-03-29,74439.83333
서초구,2022-03-30,84717
서초구,2022-03-31,81345.84
서초구,2022-04-01,58343.75
서초구,2022-04-02,85622.30233
서초구,2022-04-03,100250
서초구,2022-04-04,112190
서초구,2022-04-05,75600
서초구,2022-04-06,60207.33333
서초구,2022-04-07,104167.8571
서초구,2022-04-08,92166.66667
서초구,2022-04-09,98911.25
서초구,2022-04-10,71600
서초구,2022-04-11,107733.3333
서초구,2022-04-12,62941.72222
서초구,2022-04-13,98830.95238
서초구,2022-04-14,80304.17391
