BJDONG_NM,CNTRCT_DE,RENT_GTN
봉천동,2022-03-26,46748.86363636364
봉천동,2022-03-27,45050.0
봉천동,2022-03-28,29000.0
봉천동,2022-03-29,48302.5
봉천동,2022-03-30,36093.75
봉천동,2022-03-31,40012.5
봉천동,2022-04-01,48192.857142857145
봉천동,2022-04-02,45280.0
봉천동,2022-04-03,13500.0
봉천동,2022-04-04,53287.5
봉천동,2022-04-05,21828.875
봉천동,2022-04-06,30718.0
봉천동,2022-04-07,33537.57142857143
봉천동,2022-04-08,49700.0
봉천동,2022-04-09,49908.82352941176
봉천동,2022-04-10,36000.0
봉천동,2022-04-11,44541.666666666664
봉천동,2022-04-12,44250.0
봉천동,2022-04-13,46600.0
봉천동,2022-04-14,56803.75
봉천동,2022-04-15,47459.09090909091
봉천동,2022-04-16,38693.13333333333
봉천동,2022-04-17,43783.333333333336
봉천동,2022-04-18,34152.6
봉천동,2022-04-19,39796.666666666664
봉천동,2022-04-20,51655.555555555555
봉천동,2022-04-21,52258.333333333336
봉천동,2022-04-22,40725.0
봉천동,2022-04-23,48493.53333333333
봉천동,2022-04-24,12600.0
봉천동,2022-04-25,45344.444444444445
봉천동,2022-04-26,32935.71428571428
봉천동,2022-04-27,38875.0
봉천동,2022-04-28,44845.0
봉천동,2022-04-29,52000.0
봉천동,2022-04-30,42650.0
봉천동,2022-05-01,21500.0
봉천동,2022-05-02,49875.0
봉천동,2022-05-03,40884.28571428572
봉천동,2022-05-04,43607.142857142855
봉천동,2022-05-05,29350.0
봉천동,2022-05-06,53900.0
봉천동,2022-05-07,40380.0
봉천동,2022-05-08,54000.0
봉천동,2022-05-09,31030.14285714286
봉천동,2022-05-10,29289.428571428572
봉천동,2022-05-11,38673.666666666664
봉천동,2022-05-12,38105.25
봉천동,2022-05-13,43687.916666666664
봉천동,2022-05-14,41953.529411764706
봉천동,2022-05-15,33233.333333333336
봉천동,2022-05-16,44075.0
봉천동,2022-05-17,50480.0
봉천동,2022-05-18,37897.0
봉천동,2022-05-19,45666.666666666664
봉천동,2022-05-20,62000.0
봉천동,2022-05-21,52155.26315789474
봉천동,2022-05-22,29233.333333333332
봉천동,2022-05-23,34646.666666666664
봉천동,2022-05-24,34030.0
봉천동,2022-05-25,54121.42857142857
봉천동,2022-05-26,41162.5
봉천동,2022-05-27,53090.0
봉천동,2022-05-28,43961.11111111111
봉천동,2022-05-29,44030.0
봉천동,2022-05-30,28175.0
봉천동,2022-05-31,40750.0
봉천동,2022-06-01,44987.5
봉천동,2022-06-02,48666.666666666664
봉천동,2022-06-03,18700.0
봉천동,2022-06-04,37662.25
봉천동,2022-06-06,40000.0
봉천동,2022-06-07,42400.0
봉천동,2022-06-08,23096.571428571428
봉천동,2022-06-09,12071.5
봉천동,2022-06-10,34815.75
봉천동,2022-06-11,43597.692307692305
봉천동,2022-06-12,50000.0
봉천동,2022-06-13,36450.0
봉천동,2022-06-14,42683.333333333336
봉천동,2022-06-15,13000.0
봉천동,2022-06-16,37050.0
봉천동,2022-06-17,32612.5
봉천동,2022-06-18,44637.72727272727
봉천동,2022-06-19,47500.0
봉천동,2022-06-20,48260.0
봉천동,2022-06-21,75000.0
봉천동,2022-06-22,64341.333333333336
봉천동,2022-06-23,30129.81818181818
봉천동,2022-06-24,38200.0
봉천동,2022-06-25,43500.0
봉천동,2022-06-26,34575.0
봉천동,2022-06-27,40350.0
봉천동,2022-06-28,51250.0
봉천동,2022-06-29,47625.0
봉천동,2022-06-30,65000.0
봉천동,2022-07-01,38418.57142857143
봉천동,2022-07-02,36693.333333333336
봉천동,2022-07-03,44150.0
봉천동,2022-07-04,43150.0
봉천동,2022-07-05,16752.166666666668
봉천동,2022-07-06,19828.125
봉천동,2022-07-07,37883.5
봉천동,2022-07-08,38415.57142857143
봉천동,2022-07-09,40489.42857142857
봉천동,2022-07-10,17736.333333333332
봉천동,2022-07-11,22402.85714285714
봉천동,2022-07-12,24515.0
봉천동,2022-07-13,32380.0
봉천동,2022-07-14,54800.0
봉천동,2022-07-15,40912.5
봉천동,2022-07-16,47014.117647058825
봉천동,2022-07-17,40234.5
봉천동,2022-07-18,52205.0
봉천동,2022-07-19,35244.857142857145
봉천동,2022-07-20,39241.8
봉천동,2022-07-21,50122.22222222222
봉천동,2022-07-22,30700.0
봉천동,2022-07-23,47246.875
봉천동,2022-07-25,46961.11111111111
봉천동,2022-07-26,42070.0
봉천동,2022-07-27,52358.333333333336
봉천동,2022-07-28,31275.0
봉천동,2022-07-29,46859.72727272727
봉천동,2022-07-30,41181.666666666664
봉천동,2022-08-01,66000.0
봉천동,2022-08-03,41008.333333333336
봉천동,2022-08-04,39594.4
봉천동,2022-08-05,49863.833333333336
봉천동,2022-08-06,41293.4
봉천동,2022-08-07,30980.0
봉천동,2022-08-08,37268.166666666664
봉천동,2022-08-09,29000.0
봉천동,2022-08-10,59500.0
봉천동,2022-08-11,54464.833333333336
봉천동,2022-08-12,40242.857142857145
봉천동,2022-08-13,39015.0
봉천동,2022-08-14,17600.0
봉천동,2022-08-15,41250.0
봉천동,2022-08-16,35958.88888888889
봉천동,2022-08-17,47460.0
봉천동,2022-08-18,58333.333333333336
봉천동,2022-08-19,51644.0
봉천동,2022-08-20,39477.77777777778
봉천동,2022-08-21,53300.0
봉천동,2022-08-22,37471.42857142857
봉천동,2022-08-23,46110.0
봉천동,2022-08-24,45029.0
봉천동,2022-08-25,57515.0
봉천동,2022-08-26,30157.5
봉천동,2022-08-27,52940.90909090909
봉천동,2022-08-28,31320.0
봉천동,2022-08-29,42536.8
봉천동,2022-08-30,37718.75
봉천동,2022-08-31,39025.0
봉천동,2022-09-01,42366.666666666664
봉천동,2022-09-02,39350.0
봉천동,2022-09-03,46812.5
봉천동,2022-09-04,34962.5
봉천동,2022-09-05,32808.333333333336
봉천동,2022-09-06,24104.5
봉천동,2022-09-07,29700.0
봉천동,2022-09-08,36904.666666666664
봉천동,2022-09-12,35800.0
봉천동,2022-09-13,50828.57142857143
봉천동,2022-09-14,41522.5
봉천동,2022-09-15,61333.333333333336
봉천동,2022-09-16,40360.6
봉천동,2022-09-17,44668.181818181816
봉천동,2022-09-18,47766.666666666664
봉천동,2022-09-19,45483.333333333336
봉천동,2022-09-20,44533.333333333336
봉천동,2022-09-21,22613.4
봉천동,2022-09-22,54250.0
봉천동,2022-09-23,23300.0
봉천동,2022-09-24,41039.705882352944
봉천동,2022-09-25,42575.0
봉천동,2022-09-26,42040.0
봉천동,2022-09-27,39951.75
봉천동,2022-09-28,41090.71428571428
봉천동,2022-09-29,49038.0
봉천동,2022-09-30,39888.88888888889
봉천동,2022-10-01,43256.666666666664
봉천동,2022-10-02,16800.0
봉천동,2022-10-03,49333.333333333336
봉천동,2022-10-04,35700.0
봉천동,2022-10-05,40333.0
봉천동,2022-10-06,35233.333333333336
봉천동,2022-10-07,43583.333333333336
봉천동,2022-10-08,44640.0
봉천동,2022-10-09,37800.0
봉천동,2022-10-11,45170.375
봉천동,2022-10-12,47366.666666666664
봉천동,2022-10-13,51250.0
봉천동,2022-10-14,47383.333333333336
봉천동,2022-10-15,44842.307692307695
봉천동,2022-10-16,44000.0
봉천동,2022-10-17,48500.0
봉천동,2022-10-18,40000.0
봉천동,2022-10-19,50400.0
봉천동,2022-10-20,43290.0
봉천동,2022-10-22,49512.5
봉천동,2022-10-23,37000.0
봉천동,2022-10-24,38240.0
봉천동,2022-10-25,47560.0
봉천동,2022-10-26,36200.0
봉천동,2022-10-27,42470.0
봉천동,2022-10-28,51666.666666666664
봉천동,2022-10-29,41833.333333333336
봉천동,2022-10-31,49034.28571428572
봉천동,2022-11-01,12750.0
봉천동,2022-11-02,44000.0
봉천동,2022-11-03,26933.333333333332
봉천동,2022-11-04,40000.0
봉천동,2022-11-05,45905.555555555555
봉천동,2022-11-06,44000.0
봉천동,2022-11-07,34210.0
봉천동,2022-11-08,39640.333333333336
봉천동,2022-11-09,43309.6
봉천동,2022-11-10,46650.0
봉천동,2022-11-11,28400.0
봉천동,2022-11-12,41283.333333333336
봉천동,2022-11-14,19950.0
봉천동,2022-11-15,13000.0
봉천동,2022-11-16,39306.666666666664
봉천동,2022-11-17,39500.0
봉천동,2022-11-18,47750.0
봉천동,2022-11-19,39627.77777777778
봉천동,2022-11-21,46200.0
봉천동,2022-11-22,18743.0
봉천동,2022-11-23,47500.0
봉천동,2022-11-24,49000.0
봉천동,2022-11-26,41895.454545454544
봉천동,2022-11-28,28000.0
봉천동,2022-11-29,39000.0
봉천동,2022-11-30,36785.0
봉천동,2022-12-01,32975.0
봉천동,2022-12-02,52400.0
봉천동,2022-12-03,36833.333333333336
봉천동,2022-12-04,31500.0
봉천동,2022-12-05,39625.0
봉천동,2022-12-06,20100.0
봉천동,2022-12-07,24360.0
봉천동,2022-12-08,46098.57142857143
봉천동,2022-12-09,41166.666666666664
봉천동,2022-12-10,44177.77777777778
봉천동,2022-12-12,17848.0
봉천동,2022-12-13,29251.14285714286
봉천동,2022-12-14,28280.333333333332
봉천동,2022-12-15,41587.77777777778
봉천동,2022-12-16,28469.166666666668
봉천동,2022-12-17,46119.444444444445
봉천동,2022-12-18,55000.0
봉천동,2022-12-19,48500.0
봉천동,2022-12-20,25230.0
봉천동,2022-12-21,18250.0
봉천동,2022-12-22,39218.0
봉천동,2022-12-23,40916.666666666664
봉천동,2022-12-24,43000.0
봉천동,2022-12-25,29500.0
봉천동,2022-12-26,45150.0
봉천동,2022-12-27,37350.0
봉천동,2022-12-28,42200.0
봉천동,2022-12-29,14500.0
봉천동,2022-12-30,26000.0
봉천동,2022-12-31,42125.0
봉천동,2023-01-02,22666.666666666668
봉천동,2023-01-03,52812.5
봉천동,2023-01-04,31500.0
봉천동,2023-01-05,29050.0
봉천동,2023-01-06,35362.5
봉천동,2023-01-07,44144.444444444445
봉천동,2023-01-08,22000.0
봉천동,2023-01-09,32355.555555555555
봉천동,2023-01-10,27450.0
봉천동,2023-01-11,28337.5
봉천동,2023-01-12,42000.0
봉천동,2023-01-13,43360.0
봉천동,2023-01-14,42776.666666666664
봉천동,2023-01-15,43000.0
봉천동,2023-01-16,51333.333333333336
봉천동,2023-01-17,44000.0
봉천동,2023-01-18,44200.0
봉천동,2023-01-19,48548.5
봉천동,2023-01-20,43720.0
봉천동,2023-01-22,55000.0
봉천동,2023-01-24,47000.0
봉천동,2023-01-25,33583.333333333336
봉천동,2023-01-26,33575.555555555555
봉천동,2023-01-27,29960.0
봉천동,2023-01-28,43871.42857142857
봉천동,2023-01-30,33000.0
북가좌동,2022-01-06,44450.0
북가좌동,2022-01-07,55500.0
북가좌동,2022-01-08,70350.0
북가좌동,2022-01-10,100000.0
북가좌동,2022-01-13,50400.0
북가좌동,2022-01-14,35000.0
북가좌동,2022-01-15,82300.0
북가좌동,2022-01-17,6022.0
북가좌동,2022-01-18,65000.0
북가좌동,2022-01-20,58000.0
북가좌동,2022-01-21,84150.0
북가좌동,2022-01-22,52143.75
북가좌동,2022-01-24,60000.0
북가좌동,2022-01-26,34650.0
북가좌동,2022-01-27,55650.0
북가좌동,2022-02-03,30625.0
북가좌동,2022-02-04,37925.0
북가좌동,2022-02-05,43050.0
북가좌동,2022-02-06,34600.0
북가좌동,2022-02-07,28350.0
북가좌동,2022-02-08,42000.0
북가좌동,2022-02-09,85000.0
북가좌동,2022-02-10,43641.666666666664
북가좌동,2022-02-12,48550.0
북가좌동,2022-02-14,43116.666666666664
북가좌동,2022-02-15,43330.0
북가좌동,2022-02-16,74000.0
북가좌동,2022-02-17,41575.0
북가좌동,2022-02-18,38000.0
북가좌동,2022-02-19,65025.0
북가좌동,2022-02-23,97000.0
북가좌동,2022-02-24,68000.0
북가좌동,2022-02-25,54000.0
북가좌동,2022-02-26,57362.5
북가좌동,2022-02-27,49750.0
북가좌동,2022-02-28,54000.0
북가좌동,2022-03-01,54425.0
북가좌동,2022-03-02,55325.0
북가좌동,2022-03-03,47175.0
북가좌동,2022-03-04,70000.0
북가좌동,2022-03-05,65500.0
북가좌동,2022-03-08,55000.0
북가좌동,2022-03-09,64000.0
북가좌동,2022-03-10,54616.666666666664
북가좌동,2022-03-11,135000.0
북가좌동,2022-03-12,64725.0
북가좌동,2022-03-15,61950.0
북가좌동,2022-03-16,63000.0
북가좌동,2022-03-21,22550.0
북가좌동,2022-03-22,36716.666666666664
북가좌동,2022-03-23,53500.0
북가좌동,2022-03-26,45437.5
북가좌동,2022-03-28,41525.0
북가좌동,2022-03-29,53000.0
북가좌동,2022-03-30,42000.0
북가좌동,2022-03-31,27000.0
북가좌동,2022-04-01,47250.0
북가좌동,2022-04-02,63875.0
북가좌동,2022-04-04,54000.0
북가좌동,2022-04-05,72950.0
북가좌동,2022-04-06,63500.0
북가좌동,2022-04-08,33000.0
북가좌동,2022-04-09,50590.0
북가좌동,2022-04-10,44000.0
북가좌동,2022-04-11,41133.333333333336
북가좌동,2022-04-12,26111.0
북가좌동,2022-04-13,25586.0
북가좌동,2022-04-16,54350.0
북가좌동,2022-04-18,40000.0
북가좌동,2022-04-20,70000.0
북가좌동,2022-04-23,53966.666666666664
북가좌동,2022-04-25,52500.0
북가좌동,2022-04-26,45150.0
북가좌동,2022-04-27,55808.333333333336
북가좌동,2022-04-30,50000.0
북가좌동,2022-05-01,59000.0
북가좌동,2022-05-02,49000.0
북가좌동,2022-05-03,32500.0
북가좌동,2022-05-07,57200.0
북가좌동,2022-05-13,80000.0
북가좌동,2022-05-14,55000.0
북가좌동,2022-05-16,73750.0
북가좌동,2022-05-17,45000.0
북가좌동,2022-05-20,42000.0
북가좌동,2022-05-21,59500.0
북가좌동,2022-05-23,58800.0
북가좌동,2022-05-24,128000.0
북가좌동,2022-05-25,45000.0
북가좌동,2022-05-27,31500.0
북가좌동,2022-05-31,47250.0
북가좌동,2022-06-02,45000.0
북가좌동,2022-06-03,89250.0
북가좌동,2022-06-05,58000.0
북가좌동,2022-06-08,57000.0
북가좌동,2022-06-09,57000.0
북가좌동,2022-06-10,60000.0
북가좌동,2022-06-11,50333.333333333336
북가좌동,2022-06-13,50400.0
북가좌동,2022-06-14,59000.0
북가좌동,2022-06-15,60000.0
북가좌동,2022-06-16,71600.0
북가좌동,2022-06-18,63000.0
북가좌동,2022-06-21,68500.0
북가좌동,2022-06-22,61740.0
북가좌동,2022-06-25,54000.0
북가좌동,2022-06-28,46166.666666666664
북가좌동,2022-06-30,49000.0
북가좌동,2022-07-01,53282.5
북가좌동,2022-07-02,50000.0
북가좌동,2022-07-04,51450.0
북가좌동,2022-07-06,50400.0
북가좌동,2022-07-07,26500.0
북가좌동,2022-07-08,38833.333333333336
북가좌동,2022-07-09,74300.0
북가좌동,2022-07-10,48300.0
북가좌동,2022-07-11,50895.0
북가좌동,2022-07-15,53100.0
북가좌동,2022-07-19,42000.0
북가좌동,2022-07-20,52000.0
북가좌동,2022-07-21,38011.0
북가좌동,2022-07-23,60125.0
북가좌동,2022-07-25,49350.0
북가좌동,2022-07-26,72028.0
북가좌동,2022-07-27,50000.0
북가좌동,2022-07-28,48000.0
북가좌동,2022-07-29,107000.0
북가좌동,2022-07-30,61775.0
북가좌동,2022-08-01,56750.0
북가좌동,2022-08-02,29900.0
북가좌동,2022-08-05,56000.0
북가좌동,2022-08-09,56833.333333333336
북가좌동,2022-08-13,41925.0
북가좌동,2022-08-15,97650.0
북가좌동,2022-08-16,46000.0
북가좌동,2022-08-17,55000.0
북가좌동,2022-08-18,70500.0
북가좌동,2022-08-20,65000.0
북가좌동,2022-08-21,30000.0
북가좌동,2022-08-23,105000.0
북가좌동,2022-08-24,72000.0
북가좌동,2022-08-25,59500.0
북가좌동,2022-08-26,55000.0
북가좌동,2022-08-27,56575.0
북가좌동,2022-08-29,59666.666666666664
북가좌동,2022-08-30,52500.0
북가좌동,2022-09-01,68250.0
북가좌동,2022-09-02,50000.0
북가좌동,2022-09-04,59500.0
북가좌동,2022-09-13,42000.0
북가좌동,2022-09-14,53000.0
북가좌동,2022-09-15,57166.666666666664
북가좌동,2022-09-17,60000.0
북가좌동,2022-09-19,67000.0
북가좌동,2022-09-20,48750.0
북가좌동,2022-09-21,50000.0
북가좌동,2022-09-22,60000.0
북가좌동,2022-09-24,55950.0
북가좌동,2022-09-26,6400.0
북가좌동,2022-09-27,77000.0
북가좌동,2022-09-28,60233.333333333336
북가좌동,2022-09-30,58000.0
북가좌동,2022-10-01,45000.0
북가좌동,2022-10-02,53000.0
북가좌동,2022-10-03,34500.0
북가좌동,2022-10-04,46500.0
북가좌동,2022-10-06,61000.0
북가좌동,2022-10-07,67000.0
북가좌동,2022-10-08,76666.66666666667
북가좌동,2022-10-10,47000.0
북가좌동,2022-10-11,56750.0
북가좌동,2022-10-13,32500.0
북가좌동,2022-10-14,74000.0
북가좌동,2022-10-15,60333.333333333336
북가좌동,2022-10-16,66000.0
북가좌동,2022-10-18,33600.0
북가좌동,2022-10-19,60000.0
북가좌동,2022-10-20,63000.0
북가좌동,2022-10-21,26000.0
북가좌동,2022-10-22,53000.0
북가좌동,2022-10-26,39690.0
북가좌동,2022-10-28,68250.0
북가좌동,2022-10-29,76000.0
북가좌동,2022-10-30,44100.0
북가좌동,2022-11-01,109200.0
북가좌동,2022-11-03,63250.0
북가좌동,2022-11-05,59125.0
북가좌동,2022-11-07,39000.0
북가좌동,2022-11-10,55000.0
북가좌동,2022-11-11,56000.0
북가좌동,2022-11-12,50000.0
북가좌동,2022-11-13,55000.0
북가좌동,2022-11-16,90000.0
북가좌동,2022-11-17,57466.666666666664
북가좌동,2022-11-18,51000.0
북가좌동,2022-11-19,42000.0
북가좌동,2022-11-21,84000.0
북가좌동,2022-11-23,50100.0
북가좌동,2022-11-25,50000.0
북가좌동,2022-11-26,41125.0
북가좌동,2022-11-29,40000.0
북가좌동,2022-11-30,54000.0
북가좌동,2022-12-06,65000.0
북가좌동,2022-12-10,60000.0
북가좌동,2022-12-12,41750.0
북가좌동,2022-12-13,52000.0
북가좌동,2022-12-15,55000.0
북가좌동,2022-12-16,45000.0
북가좌동,2022-12-18,43666.666666666664
북가좌동,2022-12-20,45000.0
북가좌동,2022-12-21,40000.0
북가좌동,2022-12-22,91000.0
북가좌동,2022-12-28,27000.0
북가좌동,2022-12-29,58500.0
북가좌동,2022-12-30,60000.0
북가좌동,2022-12-31,43500.0
북가좌동,2023-01-03,57000.0
북가좌동,2023-01-04,31048.0
북가좌동,2023-01-05,51000.0
북가좌동,2023-01-09,7094.0
북가좌동,2023-01-12,49833.333333333336
북가좌동,2023-01-13,30000.0
북가좌동,2023-01-14,56500.0
북가좌동,2023-01-15,40000.0
북가좌동,2023-01-16,7094.0
북가좌동,2023-01-19,40000.0
북가좌동,2023-01-20,35000.0
북가좌동,2023-01-25,45000.0
북가좌동,2023-01-27,48000.0
북아현동,2022-01-03,40950.0
북아현동,2022-01-04,100000.0
북아현동,2022-01-05,55000.0
북아현동,2022-01-06,79350.0
북아현동,2022-01-07,100000.0
북아현동,2022-01-08,43500.0
북아현동,2022-01-12,72400.0
북아현동,2022-01-13,78750.0
북아현동,2022-01-14,84500.0
북아현동,2022-01-15,67658.33333333333
북아현동,2022-01-17,100000.0
북아현동,2022-01-18,70000.0
북아현동,2022-01-20,54408.0
북아현동,2022-01-22,66112.5
북아현동,2022-01-23,103000.0
북아현동,2022-01-26,60900.0
북아현동,2022-01-28,67333.33333333333
북아현동,2022-01-29,85000.0
북아현동,2022-02-03,58983.333333333336
북아현동,2022-02-04,57500.0
북아현동,2022-02-05,54032.0
북아현동,2022-02-07,25000.0
북아현동,2022-02-09,63933.333333333336
북아현동,2022-02-10,27800.0
북아현동,2022-02-12,39370.0
북아현동,2022-02-14,36700.0
북아현동,2022-02-16,33600.0
북아현동,2022-02-17,4989.0
북아현동,2022-02-18,58833.333333333336
북아현동,2022-02-19,79635.71428571429
북아현동,2022-02-20,51000.0
북아현동,2022-02-21,56058.2
북아현동,2022-02-22,49895.5
북아현동,2022-02-23,38997.666666666664
북아현동,2022-02-25,57000.0
북아현동,2022-02-26,70550.0
북아현동,2022-02-28,46589.6
북아현동,2022-03-01,75000.0
북아현동,2022-03-02,30000.0
북아현동,2022-03-03,38850.0
북아현동,2022-03-04,53850.0
북아현동,2022-03-05,38600.0
북아현동,2022-03-07,63000.0
북아현동,2022-03-12,73500.0
북아현동,2022-03-14,53500.0
북아현동,2022-03-18,65000.0
북아현동,2022-03-19,70310.0
북아현동,2022-03-24,73500.0
북아현동,2022-03-26,25500.0
북아현동,2022-03-29,36330.0
북아현동,2022-03-30,50900.0
북아현동,2022-03-31,40000.0
북아현동,2022-04-02,49825.0
북아현동,2022-04-06,30000.0
북아현동,2022-04-07,39066.666666666664
북아현동,2022-04-08,73500.0
북아현동,2022-04-12,70000.0
북아현동,2022-04-16,50000.0
북아현동,2022-04-20,85175.0
북아현동,2022-04-23,33000.0
북아현동,2022-04-26,61633.333333333336
북아현동,2022-04-27,31500.0
북아현동,2022-04-28,74500.0
북아현동,2022-04-29,35280.0
북아현동,2022-04-30,107000.0
북아현동,2022-05-02,38000.0
북아현동,2022-05-05,36700.0
북아현동,2022-05-06,104000.0
북아현동,2022-05-07,58075.0
북아현동,2022-05-09,89250.0
북아현동,2022-05-12,70000.0
북아현동,2022-05-14,58536.8
북아현동,2022-05-17,8000.0
북아현동,2022-05-18,65166.666666666664
북아현동,2022-05-19,37397.8
북아현동,2022-05-20,4989.0
북아현동,2022-05-21,64750.0
북아현동,2022-05-23,57500.0
북아현동,2022-05-24,4989.0
북아현동,2022-05-25,80000.0
북아현동,2022-05-28,67650.0
북아현동,2022-05-29,90000.0
북아현동,2022-05-30,66500.0
북아현동,2022-05-31,64000.0
북아현동,2022-06-01,85000.0
북아현동,2022-06-02,105000.0
북아현동,2022-06-04,83620.0
북아현동,2022-06-06,90000.0
북아현동,2022-06-07,80825.0
북아현동,2022-06-08,82200.0
북아현동,2022-06-09,25000.0
북아현동,2022-06-10,66666.66666666667
북아현동,2022-06-11,45925.0
북아현동,2022-06-13,92000.0
북아현동,2022-06-14,57750.0
북아현동,2022-06-18,65437.6
북아현동,2022-06-19,52500.0
북아현동,2022-06-20,53550.0
북아현동,2022-06-23,68775.0
북아현동,2022-06-24,42566.666666666664
북아현동,2022-06-25,69500.0
북아현동,2022-06-26,48000.0
북아현동,2022-06-27,63000.0
북아현동,2022-06-28,17500.0
북아현동,2022-06-29,69250.0
북아현동,2022-06-30,63000.0
북아현동,2022-07-01,79766.66666666667
북아현동,2022-07-02,76416.66666666667
북아현동,2022-07-04,71266.66666666667
북아현동,2022-07-05,60000.0
북아현동,2022-07-06,77616.66666666667
북아현동,2022-07-07,42920.0
북아현동,2022-07-08,61950.0
북아현동,2022-07-09,70700.0
북아현동,2022-07-10,65000.0
북아현동,2022-07-11,66000.0
북아현동,2022-07-12,60562.5
북아현동,2022-07-13,72000.0
북아현동,2022-07-14,56875.0
북아현동,2022-07-15,46243.75
북아현동,2022-07-16,57505.555555555555
북아현동,2022-07-18,63000.0
북아현동,2022-07-20,46512.5
북아현동,2022-07-21,42500.0
북아현동,2022-07-22,56725.0
북아현동,2022-07-23,54725.0
북아현동,2022-07-24,71350.0
북아현동,2022-07-25,71400.0
북아현동,2022-07-26,62770.0
북아현동,2022-07-27,44500.0
북아현동,2022-07-28,74900.0
북아현동,2022-07-29,53000.0
북아현동,2022-07-30,58241.666666666664
북아현동,2022-08-01,56850.0
북아현동,2022-08-02,71400.0
북아현동,2022-08-03,60883.333333333336
북아현동,2022-08-04,70000.0
북아현동,2022-08-06,68664.28571428571
북아현동,2022-08-07,62250.0
북아현동,2022-08-08,46620.0
북아현동,2022-08-09,71400.0
북아현동,2022-08-10,69000.0
북아현동,2022-08-11,48300.0
북아현동,2022-08-12,65076.75
북아현동,2022-08-13,55742.857142857145
북아현동,2022-08-14,55650.0
북아현동,2022-08-15,49000.0
북아현동,2022-08-16,61162.5
북아현동,2022-08-18,62462.5
북아현동,2022-08-19,62410.0
북아현동,2022-08-20,60633.333333333336
북아현동,2022-08-22,66075.0
북아현동,2022-08-23,68000.0
북아현동,2022-08-24,76750.0
북아현동,2022-08-26,73000.0
북아현동,2022-08-27,67635.41666666667
북아현동,2022-08-29,54500.0
북아현동,2022-08-30,53650.0
북아현동,2022-08-31,110000.0
북아현동,2022-09-01,63987.5
북아현동,2022-09-02,73050.0
북아현동,2022-09-03,75160.0
북아현동,2022-09-05,84666.66666666667
북아현동,2022-09-06,57750.0
북아현동,2022-09-07,70650.0
북아현동,2022-09-08,53762.5
북아현동,2022-09-09,63000.0
북아현동,2022-09-12,69300.0
북아현동,2022-09-13,64050.0
북아현동,2022-09-14,60216.666666666664
북아현동,2022-09-15,34650.0
북아현동,2022-09-16,77000.0
북아현동,2022-09-17,69250.0
북아현동,2022-09-19,61730.0
북아현동,2022-09-20,63000.0
북아현동,2022-09-21,71400.0
북아현동,2022-09-22,63000.0
북아현동,2022-09-23,67020.0
북아현동,2022-09-24,65732.5
북아현동,2022-09-25,73500.0
북아현동,2022-09-26,60800.0
북아현동,2022-09-27,60666.666666666664
북아현동,2022-09-28,75000.0
북아현동,2022-09-29,75666.66666666667
북아현동,2022-09-30,71000.0
북아현동,2022-10-01,73862.5
북아현동,2022-10-04,70000.0
북아현동,2022-10-05,38530.0
북아현동,2022-10-06,85000.0
북아현동,2022-10-07,49700.0
북아현동,2022-10-08,38000.0
북아현동,2022-10-10,72500.0
북아현동,2022-10-12,66050.0
북아현동,2022-10-14,66750.0
북아현동,2022-10-15,63662.5
북아현동,2022-10-16,112000.0
북아현동,2022-10-19,63000.0
북아현동,2022-10-20,60000.0
북아현동,2022-10-21,67300.0
북아현동,2022-10-22,64166.666666666664
북아현동,2022-10-25,41700.0
북아현동,2022-10-27,70000.0
북아현동,2022-10-28,61000.0
북아현동,2022-10-29,61200.0
북아현동,2022-10-31,27000.0
북아현동,2022-11-01,68050.0
북아현동,2022-11-02,12000.0
북아현동,2022-11-03,32500.0
북아현동,2022-11-05,60666.666666666664
북아현동,2022-11-08,75000.0
북아현동,2022-11-09,67575.0
북아현동,2022-11-10,50000.0
북아현동,2022-11-12,62500.0
북아현동,2022-11-14,80000.0
북아현동,2022-11-15,39000.0
북아현동,2022-11-16,50305.0
북아현동,2022-11-17,81000.0
북아현동,2022-11-18,70000.0
북아현동,2022-11-19,61300.0
북아현동,2022-11-21,54500.0
북아현동,2022-11-23,53000.0
북아현동,2022-11-24,50600.0
북아현동,2022-11-25,50000.0
북아현동,2022-11-26,65166.666666666664
북아현동,2022-11-28,54000.0
북아현동,2022-12-01,100000.0
북아현동,2022-12-02,38580.0
북아현동,2022-12-03,75000.0
북아현동,2022-12-05,56000.0
북아현동,2022-12-06,34750.0
북아현동,2022-12-08,37500.0
북아현동,2022-12-09,60000.0
북아현동,2022-12-10,58450.0
북아현동,2022-12-12,58333.333333333336
북아현동,2022-12-14,72000.0
북아현동,2022-12-15,79000.0
북아현동,2022-12-16,49000.0
북아현동,2022-12-18,68000.0
북아현동,2022-12-19,75000.0
북아현동,2022-12-21,51250.0
북아현동,2022-12-23,33000.0
북아현동,2022-12-24,55000.0
북아현동,2022-12-25,65000.0
북아현동,2022-12-26,75000.0
북아현동,2022-12-27,85000.0
북아현동,2022-12-28,60000.0
북아현동,2022-12-29,65250.0
북아현동,2022-12-31,61740.0
북아현동,2023-01-04,36500.0
북아현동,2023-01-05,69666.66666666667
북아현동,2023-01-06,60850.0
북아현동,2023-01-07,52216.666666666664
북아현동,2023-01-09,55833.333333333336
북아현동,2023-01-10,70750.0
북아현동,2023-01-12,66720.0
북아현동,2023-01-13,53000.0
북아현동,2023-01-14,66166.66666666667
북아현동,2023-01-17,51000.0
북아현동,2023-01-18,60750.0
북아현동,2023-01-19,65000.0
