SGG_NM,CNTRCT_DE,RENT_GTN,RENT_FEE
서대문구,2022-03-28,14080.0,77.0
서대문구,2022-03-29,5958.916666666667,81.33333333333333
서대문구,2022-03-30,7149.0,88.6
서대문구,2022-03-31,9451.76923076923,69.38461538461539
서대문구,2022-04-01,9552.5,116.25
서대문구,2022-04-02,15636.363636363636,90.0909090909091
서대문구,2022-04-04,10283.764705882353,84.70588235294117
서대문구,2022-04-05,11957.777777777777,90.33333333333333
서대문구,2022-04-06,18333.333333333332,110.0
서대문구,2022-04-07,11021.818181818182,80.81818181818181
서대문구,2022-04-08,12844.545454545454,97.0
서대문구,2022-04-09,32733.333333333332,89.06666666666666
서대문구,2022-04-11,14457.0,116.4
서대문구,2022-04-12,6823.5,62.8
서대문구,2022-04-13,5434.222222222223,88.44444444444444
서대문구,2022-04-14,28500.0,80.0
서대문구,2022-04-15,13000.0,114.8
서대문구,2022-04-16,13781.25,114.3125
서대문구,2022-04-17,50000.0,70.0
서대문구,2022-04-18,13537.375,55.875
서대문구,2022-04-19,12150.0,74.0
서대문구,2022-04-20,12437.5,96.25
서대문구,2022-04-21,7000.0,68.9
서대문구,2022-04-22,8813.153846153846,77.76923076923077
서대문구,2022-04-23,19555.555555555555,97.5
서대문구,2022-04-24,31666.666666666668,93.33333333333333
서대문구,2022-04-25,7645.090909090909,103.18181818181819
서대문구,2022-04-26,10474.642857142857,72.64285714285714
서대문구,2022-04-27,11989.636363636364,94.36363636363636
서대문구,2022-04-28,7115.111111111111,76.33333333333333
서대문구,2022-04-29,26444.444444444445,87.66666666666667
서대문구,2022-04-30,25928.571428571428,81.28571428571429
서대문구,2022-05-01,13666.666666666666,112.66666666666667
서대문구,2022-05-02,9104.8125,63.3125
서대문구,2022-05-03,14322.857142857143,100.57142857142857
서대문구,2022-05-04,24089.555555555555,53.111111111111114
서대문구,2022-05-05,10666.666666666666,115.0
서대문구,2022-05-06,20023.454545454544,79.0
서대문구,2022-05-07,16625.0,106.125
서대문구,2022-05-08,20000.0,146.5
서대문구,2022-05-09,18978.88888888889,121.55555555555556
서대문구,2022-05-10,21338.7,111.9
서대문구,2022-05-11,4128.0,66.4
서대문구,2022-05-12,500.0,54.0
서대문구,2022-05-13,19334.0,64.11111111111111
서대문구,2022-05-14,25227.272727272728,87.54545454545455
서대문구,2022-05-15,25500.0,65.0
서대문구,2022-05-16,12876.0,71.14285714285714
서대문구,2022-05-17,16300.90909090909,49.27272727272727
서대문구,2022-05-18,4289.166666666667,42.833333333333336
서대문구,2022-05-19,18538.75,108.5
서대문구,2022-05-20,9425.0,67.875
서대문구,2022-05-21,14446.875,92.3125
서대문구,2022-05-22,22666.666666666668,83.33333333333333
서대문구,2022-05-23,19080.545454545456,80.0
서대문구,2022-05-24,9761.6875,69.125
서대문구,2022-05-25,16284.76923076923,52.69230769230769
서대문구,2022-05-26,14950.0,99.28571428571429
서대문구,2022-05-27,15206.0,87.625
서대문구,2022-05-28,20631.57894736842,86.89473684210526
서대문구,2022-05-29,3000.0,280.0
서대문구,2022-05-30,19978.333333333332,90.0
서대문구,2022-05-31,12386.363636363636,66.45454545454545
서대문구,2022-06-01,35000.0,62.0
서대문구,2022-06-02,14296.833333333334,77.66666666666667
서대문구,2022-06-03,4391.428571428572,110.42857142857143
서대문구,2022-06-04,16880.0,98.4
서대문구,2022-06-05,23333.333333333332,83.33333333333333
서대문구,2022-06-06,18000.0,108.4
서대문구,2022-06-07,8857.2,69.9
서대문구,2022-06-08,13330.0,81.71428571428571
서대문구,2022-06-09,19892.222222222223,106.11111111111111
서대문구,2022-06-10,11954.444444444445,97.55555555555556
서대문구,2022-06-11,13539.473684210527,105.47368421052632
서대문구,2022-06-12,5500.0,80.0
서대문구,2022-06-13,5828.888888888889,75.33333333333333
서대문구,2022-06-14,12365.142857142857,58.0
서대문구,2022-06-15,11145.5625,89.125
서대문구,2022-06-16,7133.2,83.0
서대문구,2022-06-17,7901.25,62.625
서대문구,2022-06-18,23321.428571428572,95.35714285714286
서대문구,2022-06-20,1635.7636363636364,23.818181818181817
서대문구,2022-06-21,4895.882352941177,49.794117647058826
서대문구,2022-06-22,4806.548387096775,31.258064516129032
서대문구,2022-06-23,15137.222222222223,84.22222222222223
서대문구,2022-06-24,13075.333333333334,92.19047619047619
서대문구,2022-06-25,16666.666666666668,92.33333333333333
서대문구,2022-06-27,11157.166666666666,82.75
서대문구,2022-06-28,27950.0,93.6
서대문구,2022-06-29,5800.0,144.0
서대문구,2022-06-30,20448.5,45.75
서대문구,2022-07-01,20250.0,105.5
서대문구,2022-07-02,22933.333333333332,87.0
서대문구,2022-07-04,9538.3,46.5
서대문구,2022-07-05,6549.0,103.33333333333333
서대문구,2022-07-06,21962.0,101.5
서대문구,2022-07-07,16501.076923076922,71.46153846153847
서대문구,2022-07-08,3330.0,100.2
서대문구,2022-07-09,19050.0,88.9
서대문구,2022-07-11,14780.0,58.61904761904762
서대문구,2022-07-12,8978.736842105263,58.05263157894737
서대문구,2022-07-13,9920.666666666666,35.25925925925926
서대문구,2022-07-14,4467.711111111111,23.42222222222222
서대문구,2022-07-15,8030.142857142857,45.904761904761905
서대문구,2022-07-16,12936.29411764706,72.23529411764706
서대문구,2022-07-17,9492.25,45.875
서대문구,2022-07-18,8903.222222222223,33.888888888888886
서대문구,2022-07-19,11826.52380952381,51.666666666666664
서대문구,2022-07-20,9479.888888888889,76.5
서대문구,2022-07-21,14041.684210526315,63.26315789473684
서대문구,2022-07-22,7318.666666666667,101.75
서대문구,2022-07-23,18587.095238095237,71.71428571428571
서대문구,2022-07-24,21937.333333333332,77.33333333333333
서대문구,2022-07-25,15944.23076923077,83.92307692307692
서대문구,2022-07-26,21874.833333333332,64.25
서대문구,2022-07-27,11470.444444444445,79.0
서대문구,2022-07-28,4443.0,52.5
서대문구,2022-07-29,23935.18181818182,69.72727272727273
서대문구,2022-07-30,22853.125,83.1875
서대문구,2022-07-31,17500.0,125.0
서대문구,2022-08-01,16550.0,121.25
서대문구,2022-08-02,19511.11111111111,79.0
서대문구,2022-08-03,17436.666666666668,101.16666666666667
서대문구,2022-08-04,6538.888888888889,92.88888888888889
서대문구,2022-08-05,20921.53846153846,95.53846153846153
서대문구,2022-08-06,19723.809523809523,78.19047619047619
서대문구,2022-08-07,10500.0,142.5
서대문구,2022-08-08,10895.75,81.375
서대문구,2022-08-09,22724.285714285714,59.42857142857143
서대문구,2022-08-10,17375.0,77.75
서대문구,2022-08-11,22914.85714285714,82.85714285714286
서대문구,2022-08-12,21635.555555555555,92.0
서대문구,2022-08-13,24875.0,71.375
서대문구,2022-08-14,1000.0,85.0
서대문구,2022-08-15,21400.0,136.0
서대문구,2022-08-16,10184.4,90.0
서대문구,2022-08-17,20739.909090909092,70.81818181818181
서대문구,2022-08-18,12412.0,87.8
서대문구,2022-08-19,13033.57142857143,83.71428571428571
서대문구,2022-08-20,22947.058823529413,94.47058823529412
서대문구,2022-08-21,30000.0,131.0
서대문구,2022-08-22,9988.0,72.53846153846153
서대문구,2022-08-23,13646.0,90.77777777777777
서대문구,2022-08-24,19800.0,107.0
서대문구,2022-08-25,16454.545454545456,66.63636363636364
서대문구,2022-08-26,9365.7,98.6
서대문구,2022-08-27,17750.0,74.16666666666667
서대문구,2022-08-28,67000.0,10.0
서대문구,2022-08-29,21628.0,113.9
서대문구,2022-08-30,15907.90909090909,108.81818181818181
서대문구,2022-08-31,12636.363636363636,111.54545454545455
서대문구,2022-09-01,14384.555555555555,106.77777777777777
서대문구,2022-09-02,9765.111111111111,102.55555555555556
서대문구,2022-09-03,20062.5,95.375
서대문구,2022-09-05,6182.857142857143,119.71428571428571
서대문구,2022-09-06,11812.5,135.625
서대문구,2022-09-07,20200.0,83.2
서대문구,2022-09-08,32064.8,40.8
서대문구,2022-09-09,14000.0,65.0
서대문구,2022-09-12,14470.666666666666,99.66666666666667
서대문구,2022-09-13,13220.9,37.9
서대문구,2022-09-14,9245.0,132.5
서대문구,2022-09-15,19724.117647058825,82.41176470588235
서대문구,2022-09-16,20457.714285714286,97.14285714285714
서대문구,2022-09-17,29722.222222222223,99.44444444444444
서대문구,2022-09-18,13666.666666666666,82.33333333333333
서대문구,2022-09-19,10077.736842105263,64.6842105263158
서대문구,2022-09-20,29066.272727272728,60.63636363636363
서대문구,2022-09-21,16635.375,75.3125
서대문구,2022-09-22,16560.0,71.77777777777777
서대문구,2022-09-23,22933.285714285714,58.285714285714285
서대문구,2022-09-24,23587.5,87.5
서대문구,2022-09-25,5166.666666666667,116.66666666666667
서대문구,2022-09-26,10411.666666666666,90.66666666666667
서대문구,2022-09-27,21924.153846153848,108.84615384615384
서대문구,2022-09-28,17600.0,118.6
서대문구,2022-09-29,30500.0,54.25
서대문구,2022-09-30,13603.545454545454,89.36363636363636
서대문구,2022-10-01,24732.14285714286,93.85714285714286
서대문구,2022-10-02,50000.0,62.0
서대문구,2022-10-03,20600.0,109.3
서대문구,2022-10-04,15505.444444444445,51.05555555555556
서대문구,2022-10-05,12153.75,47.5
서대문구,2022-10-06,21926.0,76.91666666666667
서대문구,2022-10-07,16000.0,77.25
서대문구,2022-10-08,19892.30769230769,120.84615384615384
서대문구,2022-10-09,20000.0,130.0
서대문구,2022-10-10,6500.0,145.0
서대문구,2022-10-11,11476.0,45.88235294117647
서대문구,2022-10-12,12823.95,64.8
서대문구,2022-10-13,11682.0,61.15384615384615
서대문구,2022-10-14,10461.0,64.57142857142857
서대문구,2022-10-15,23696.555555555555,74.88888888888889
서대문구,2022-10-16,8000.0,100.0
서대문구,2022-10-17,11678.933333333332,44.2
서대문구,2022-10-18,12445.666666666666,36.888888888888886
서대문구,2022-10-19,13888.538461538461,83.6923076923077
서대문구,2022-10-20,11685.5,69.25
서대문구,2022-10-21,17833.333333333332,106.44444444444444
서대문구,2022-10-22,17716.5,112.71428571428571
서대문구,2022-10-23,1421.0,2.0
서대문구,2022-10-24,13191.0,39.888888888888886
서대문구,2022-10-25,11469.90909090909,62.09090909090909
서대문구,2022-10-26,30220.0,86.11111111111111
서대문구,2022-10-27,26576.375,67.5
서대문구,2022-10-28,13461.875,98.875
서대문구,2022-10-29,15900.0,90.1
서대문구,2022-10-30,9000.0,141.66666666666666
서대문구,2022-10-31,11900.0,131.0
서대문구,2022-11-01,16962.222222222223,82.88888888888889
서대문구,2022-11-02,23353.333333333332,86.55555555555556
서대문구,2022-11-03,19705.545454545456,93.0909090909091
서대문구,2022-11-04,18137.8,92.5
서대문구,2022-11-05,21000.0,85.14285714285714
서대문구,2022-11-06,27000.0,120.0
서대문구,2022-11-07,17668.916666666668,95.75
서대문구,2022-11-08,7410.0,97.0
서대문구,2022-11-09,7002.666666666667,76.66666666666667
서대문구,2022-11-10,20200.0,83.8
서대문구,2022-11-11,13342.666666666666,72.83333333333333
서대문구,2022-11-12,13794.416666666666,86.41666666666667
서대문구,2022-11-13,12800.0,94.0
서대문구,2022-11-14,6966.0,82.0
서대문구,2022-11-15,11399.133333333333,77.73333333333333
서대문구,2022-11-16,11447.384615384615,67.23076923076923
서대문구,2022-11-17,8122.857142857143,83.71428571428571
서대문구,2022-11-18,7489.166666666667,68.41666666666667
서대문구,2022-11-19,12505.555555555555,82.77777777777777
서대문구,2022-11-20,5000.0,147.0
서대문구,2022-11-21,6630.0,91.25
서대문구,2022-11-22,3786.6666666666665,70.83333333333333
서대문구,2022-11-23,15047.181818181818,67.0
서대문구,2022-11-24,8581.6,104.73333333333333
서대문구,2022-11-25,11515.2,74.4
서대문구,2022-11-26,10688.461538461539,91.23076923076923
서대문구,2022-11-27,25000.0,55.0
서대문구,2022-11-28,9617.5,129.125
서대문구,2022-11-29,11363.636363636364,94.27272727272727
서대문구,2022-11-30,17474.375,71.25
서대문구,2022-12-01,13160.842105263158,75.57894736842105
서대문구,2022-12-02,12042.461538461539,86.0
서대문구,2022-12-03,7172.727272727273,83.54545454545455
서대문구,2022-12-04,46500.0,112.5
서대문구,2022-12-05,8441.25,87.3125
서대문구,2022-12-06,14016.0,56.54545454545455
서대문구,2022-12-07,14843.0,56.36363636363637
서대문구,2022-12-08,10814.285714285714,100.57142857142857
서대문구,2022-12-09,20168.4,76.93333333333334
서대문구,2022-12-10,13454.545454545454,85.72727272727273
서대문구,2022-12-11,31000.0,58.333333333333336
서대문구,2022-12-12,12212.0,69.9375
서대문구,2022-12-13,13239.0625,66.9375
서대문구,2022-12-14,18903.9,101.4
서대문구,2022-12-15,22334.2,77.1
서대문구,2022-12-16,17427.5,86.875
서대문구,2022-12-17,20266.666666666668,96.4
서대문구,2022-12-18,30000.0,45.0
서대문구,2022-12-19,10592.0,77.11764705882354
서대문구,2022-12-20,11430.23076923077,62.92307692307692
서대문구,2022-12-21,10015.363636363636,85.9090909090909
서대문구,2022-12-22,16901.714285714286,67.42857142857143
서대문구,2022-12-23,15939.25,73.75
서대문구,2022-12-24,15416.666666666666,103.75
서대문구,2022-12-26,13557.0,77.58333333333333
서대문구,2022-12-27,14272.90909090909,74.81818181818181
서대문구,2022-12-28,11500.0,106.5
서대문구,2022-12-29,18000.0,63.833333333333336
서대문구,2022-12-30,9857.142857142857,97.42857142857143
서대문구,2022-12-31,22100.0,111.7
서대문구,2023-01-01,2000.0,73.0
서대문구,2023-01-02,10522.0,97.0
서대문구,2023-01-03,6395.333333333333,99.08333333333333
서대문구,2023-01-04,6034.615384615385,89.0
서대문구,2023-01-05,10975.333333333334,109.5
서대문구,2023-01-06,9731.25,87.5
서대문구,2023-01-07,17181.81818181818,93.36363636363636
서대문구,2023-01-08,30000.0,80.0
서대문구,2023-01-09,14520.6,43.0
서대문구,2023-01-10,16810.4,66.0
서대문구,2023-01-11,15386.3,82.1
서대문구,2023-01-12,17838.1,80.5
서대문구,2023-01-13,20536.4,69.3
서대문구,2023-01-14,12880.0,93.2
서대문구,2023-01-15,20000.0,95.0
서대문구,2023-01-16,21980.0,71.2
서대문구,2023-01-17,19085.0,60.5
서대문구,2023-01-18,16838.571428571428,90.71428571428571
서대문구,2023-01-19,12108.333333333334,110.33333333333333
서대문구,2023-01-20,15351.4,77.3
서대문구,2023-01-21,20000.0,145.0
서대문구,2023-01-23,10000.0,69.0
서대문구,2023-01-24,15000.0,160.0
서대문구,2023-01-25,24450.0,127.16666666666667
서대문구,2023-01-26,27000.0,82.0
서대문구,2023-01-27,12930.8,78.4
서대문구,2023-01-28,10000.0,91.85714285714286
서대문구,2023-01-29,8750.0,120.0
서초구,2022-01-01,39900.0,102.6
서초구,2022-01-02,73333.33333333333,212.33333333333334
서초구,2022-01-03,44032.117647058825,148.58823529411765
서초구,2022-01-04,39520.833333333336,174.875
서초구,2022-01-05,38000.0,181.72222222222223
서초구,2022-01-06,32410.0,132.7
서초구,2022-01-07,23181.037037037036,131.11111111111111
서초구,2022-01-08,39081.25,157.15
서초구,2022-01-09,112200.0,133.2
서초구,2022-01-10,64187.5,181.96875
서초구,2022-01-11,44686.833333333336,235.375
서초구,2022-01-12,45067.375,162.28125
서초구,2022-01-13,43078.94736842105,188.94736842105263
서초구,2022-01-14,28141.84,178.28
서초구,2022-01-15,39496.67441860465,134.86046511627907
서초구,2022-01-16,3000.0,78.5
서초구,2022-01-17,26026.8,170.0
서초구,2022-01-18,28139.733333333334,141.86666666666667
서초구,2022-01-19,39010.11111111111,204.22222222222223
서초구,2022-01-20,22173.565217391304,137.34782608695653
서초구,2022-01-21,48272.3,142.65
서초구,2022-01-22,42720.0625,141.8125
서초구,2022-01-23,29600.0,352.6
서초구,2022-01-24,28728.375,139.125
서초구,2022-01-25,31414.5,126.75
서초구,2022-01-26,32973.357142857145,127.78571428571429
서초구,2022-01-27,45329.65217391304,151.7391304347826
서초구,2022-01-28,40236.434782608696,98.82608695652173
서초구,2022-01-29,47878.230769230766,142.76923076923077
서초구,2022-01-30,50000.0,40.0
서초구,2022-01-31,35383.5,54.5
서초구,2022-02-01,17250.0,150.0
서초구,2022-02-03,36813.38461538462,130.3846153846154
서초구,2022-02-04,40210.793103448275,120.0
서초구,2022-02-05,35045.454545454544,131.78787878787878
서초구,2022-02-06,28250.0,117.75
서초구,2022-02-07,17537.333333333332,161.74074074074073
서초구,2022-02-08,25305.416666666668,121.375
서초구,2022-02-09,43085.48148148148,179.8148148148148
서초구,2022-02-10,23005.108108108107,150.75675675675674
서초구,2022-02-11,28568.514285714286,119.48571428571428
서초구,2022-02-12,36087.357142857145,188.1904761904762
서초구,2022-02-13,19486.25,46.5
서초구,2022-02-14,29232.95,78.7
서초구,2022-02-15,29672.516129032258,104.64516129032258
서초구,2022-02-16,16173.941176470587,108.70588235294117
서초구,2022-02-17,43280.63636363636,124.04545454545455
서초구,2022-02-18,31622.791666666668,162.29166666666666
서초구,2022-02-19,43172.256410256414,163.02564102564102
서초구,2022-02-20,30993.14285714286,60.0
서초구,2022-02-21,11003.23076923077,117.61538461538461
서초구,2022-02-22,28216.615384615383,151.5
서초구,2022-02-23,29509.5,151.0
서초구,2022-02-24,30584.636363636364,168.86363636363637
서초구,2022-02-25,24964.666666666668,164.625
서초구,2022-02-26,40914.28571428572,182.68571428571428
서초구,2022-02-27,32037.5,135.0
서초구,2022-02-28,34522.0,92.80952380952381
서초구,2022-03-01,10128.57142857143,85.14285714285714
서초구,2022-03-02,38688.13333333333,215.73333333333332
서초구,2022-03-03,27473.684210526317,196.6315789473684
서초구,2022-03-04,20633.333333333332,179.61904761904762
서초구,2022-03-05,57713.333333333336,113.16666666666667
서초구,2022-03-06,26000.0,118.16666666666667
서초구,2022-03-07,52517.53846153846,190.0
서초구,2022-03-08,36281.818181818184,178.54545454545453
서초구,2022-03-09,43425.0,203.9
서초구,2022-03-10,26541.0,164.06666666666666
서초구,2022-03-11,44713.36363636364,161.0909090909091
서초구,2022-03-12,38780.95238095238,151.0952380952381
서초구,2022-03-13,35166.666666666664,142.66666666666666
서초구,2022-03-14,14233.8,340.1
서초구,2022-03-15,25201.894736842107,179.47368421052633
서초구,2022-03-16,24686.647058823528,144.52941176470588
서초구,2022-03-17,25111.11111111111,166.66666666666666
서초구,2022-03-18,30105.6,112.8
서초구,2022-03-19,38375.63333333333,149.83333333333334
서초구,2022-03-20,42250.0,54.0
서초구,2022-03-21,18795.0,109.42105263157895
서초구,2022-03-22,21463.47619047619,142.95238095238096
서초구,2022-03-23,31488.714285714286,132.25
서초구,2022-03-24,30398.904761904763,181.33333333333334
서초구,2022-03-25,28282.05,210.85
서초구,2022-03-26,50226.666666666664,176.83333333333334
서초구,2022-03-27,90600.0,270.0
서초구,2022-03-28,40114.38461538462,156.53846153846155
서초구,2022-03-29,31189.416666666668,138.58333333333334
서초구,2022-03-30,48292.0,166.2
서초구,2022-03-31,28116.285714285714,158.5
서초구,2022-04-01,28159.23076923077,124.26923076923077
서초구,2022-04-02,25338.636363636364,147.0
서초구,2022-04-03,29000.0,155.0
서초구,2022-04-04,66138.88888888889,106.72222222222223
서초구,2022-04-05,12634.088235294117,88.88235294117646
서초구,2022-04-06,18087.11111111111,153.22222222222223
서초구,2022-04-07,31842.03846153846,141.3846153846154
서초구,2022-04-08,40760.71428571428,210.0
서초구,2022-04-09,40300.47619047619,280.3333333333333
서초구,2022-04-10,59600.0,116.0
서초구,2022-04-11,29472.222222222223,147.27777777777777
서초구,2022-04-12,26973.684210526317,261.42105263157896
서초구,2022-04-13,40740.15,197.8
서초구,2022-04-14,36978.13636363636,175.0
서초구,2022-04-15,46252.53333333333,143.5
서초구,2022-04-16,53425.57575757576,185.1818181818182
서초구,2022-04-17,59000.0,62.0
서초구,2022-04-18,32804.38461538462,122.07692307692308
서초구,2022-04-19,22437.0,148.8181818181818
서초구,2022-04-20,45069.34782608696,182.91304347826087
서초구,2022-04-21,51095.454545454544,153.54545454545453
서초구,2022-04-22,39449.47619047619,182.9047619047619
서초구,2022-04-23,34078.125,144.5625
서초구,2022-04-24,31705.5,145.5
서초구,2022-04-25,56500.0,157.0
서초구,2022-04-26,36021.739130434784,158.95652173913044
서초구,2022-04-27,27243.904761904763,294.2857142857143
서초구,2022-04-28,37830.148148148146,202.33333333333334
서초구,2022-04-29,29902.5,210.3
서초구,2022-04-30,36791.379310344826,136.17241379310346
서초구,2022-05-01,112000.0,181.66666666666666
서초구,2022-05-02,26528.51851851852,207.92592592592592
서초구,2022-05-03,41620.0,147.46153846153845
서초구,2022-05-04,27647.058823529413,228.0
서초구,2022-05-05,18325.0,204.6
서초구,2022-05-06,43578.94736842105,206.52631578947367
서초구,2022-05-07,46861.11111111111,185.77777777777777
서초구,2022-05-08,95350.0,112.5
서초구,2022-05-09,31173.91304347826,176.17391304347825
서초구,2022-05-10,49846.153846153844,228.84615384615384
서초구,2022-05-11,26408.333333333332,179.47619047619048
서초구,2022-05-12,36428.57142857143,153.85714285714286
서초구,2022-05-13,32089.48,195.88
서초구,2022-05-14,45196.77419354839,184.80645161290323
서초구,2022-05-15,20500.0,215.0
서초구,2022-05-16,42862.96153846154,149.69230769230768
서초구,2022-05-17,43432.0,162.75
서초구,2022-05-18,41128.8,177.8
서초구,2022-05-19,29178.571428571428,232.71428571428572
서초구,2022-05-20,43844.88888888889,173.22222222222223
서초구,2022-05-21,48629.333333333336,137.13333333333333
서초구,2022-05-22,11250.0,310.0
서초구,2022-05-23,25848.36842105263,170.42105263157896
서초구,2022-05-24,41489.47368421053,170.52631578947367
서초구,2022-05-25,41957.142857142855,263.8095238095238
서초구,2022-05-26,43394.73684210526,174.52631578947367
서초구,2022-05-27,37470.10526315789,176.1578947368421
서초구,2022-05-28,37375.0,193.11111111111111
서초구,2022-05-29,80000.0,240.0
서초구,2022-05-30,42866.74074074074,160.8148148148148
서초구,2022-05-31,28157.894736842107,163.68421052631578
서초구,2022-06-01,32328.947368421053,183.42105263157896
서초구,2022-06-02,37298.857142857145,95.19047619047619
서초구,2022-06-03,37346.769230769234,133.34615384615384
서초구,2022-06-04,46850.833333333336,151.41666666666666
서초구,2022-06-05,30000.0,277.0
서초구,2022-06-06,46966.88888888889,194.22222222222223
서초구,2022-06-07,40711.642857142855,74.67857142857143
서초구,2022-06-08,27789.46153846154,142.34615384615384
서초구,2022-06-09,39672.22222222222,225.03703703703704
서초구,2022-06-10,33024.333333333336,200.1851851851852
서초구,2022-06-11,44362.06896551724,170.17241379310346
서초구,2022-06-12,43958.333333333336,211.66666666666666
서초구,2022-06-13,23347.758620689656,115.55172413793103
서초구,2022-06-14,31920.0,104.6
서초구,2022-06-15,30085.043478260868,157.8695652173913
서초구,2022-06-16,32268.75,166.0
서초구,2022-06-17,64018.181818181816,182.36363636363637
서초구,2022-06-18,53708.333333333336,123.54166666666667
서초구,2022-06-19,1000.0,105.0
서초구,2022-06-20,43803.84,140.24
서초구,2022-06-21,13276.363636363636,261.6363636363636
서초구,2022-06-22,33062.5,173.75
서초구,2022-06-23,55117.64705882353,241.1764705882353
서초구,2022-06-24,33727.40740740741,144.59259259259258
서초구,2022-06-25,43987.5,162.41666666666666
서초구,2022-06-26,31000.0,151.8
서초구,2022-06-27,67875.0,161.75
서초구,2022-06-28,30992.222222222223,138.94444444444446
서초구,2022-06-29,26117.647058823528,178.23529411764707
서초구,2022-06-30,42183.26666666667,246.53333333333333
서초구,2022-07-01,39264.705882352944,182.41176470588235
서초구,2022-07-02,41656.206896551725,158.24137931034483
서초구,2022-07-03,56625.0,117.25
서초구,2022-07-04,34965.0,139.33333333333334
서초구,2022-07-05,44090.90909090909,274.09090909090907
서초구,2022-07-06,32158.88888888889,207.25925925925927
서초구,2022-07-07,34318.75,151.625
서초구,2022-07-08,58710.52631578947,183.3684210526316
서초구,2022-07-09,37867.5,182.03125
서초구,2022-07-10,51500.0,177.0
서초구,2022-07-11,33400.26315789474,124.60526315789474
서초구,2022-07-12,27421.032258064515,108.61290322580645
서초구,2022-07-13,35400.666666666664,176.27777777777777
서초구,2022-07-14,54390.13333333333,173.36666666666667
서초구,2022-07-15,13856.0,186.95
서초구,2022-07-16,57967.74193548387,184.61290322580646
서초구,2022-07-17,44653.75,76.5
서초구,2022-07-18,35990.0,155.05
서초구,2022-07-19,38300.0,216.77777777777777
서초구,2022-07-20,56727.27272727273,182.86363636363637
서초구,2022-07-21,46153.53333333333,196.13333333333333
서초구,2022-07-22,34441.05263157895,143.3684210526316
서초구,2022-07-23,44381.48148148148,148.77777777777777
서초구,2022-07-24,32250.0,65.0
서초구,2022-07-25,36732.13333333333,180.86666666666667
서초구,2022-07-26,27875.0,357.75
서초구,2022-07-27,46036.705882352944,189.58823529411765
서초구,2022-07-28,39382.35294117647,201.76470588235293
서초구,2022-07-29,34705.555555555555,104.16666666666667
서초구,2022-07-30,35683.757575757576,144.0
서초구,2022-07-31,59000.0,332.8
서초구,2022-08-01,33122.22222222222,149.22222222222223
서초구,2022-08-02,48250.0,143.2
서초구,2022-08-03,54258.333333333336,109.91666666666667
서초구,2022-08-04,27535.0,131.5625
서초구,2022-08-05,45935.71428571428,248.07142857142858
서초구,2022-08-06,41882.25806451613,147.51612903225808
서초구,2022-08-08,31706.058823529413,215.94117647058823
서초구,2022-08-09,52312.5,155.15
서초구,2022-08-10,30009.52380952381,113.95238095238095
서초구,2022-08-11,48625.666666666664,169.66666666666666
서초구,2022-08-12,42570.58823529412,145.8235294117647
서초구,2022-08-13,40875.0,153.08333333333334
서초구,2022-08-14,20000.0,320.0
서초구,2022-08-15,31000.0,176.83333333333334
서초구,2022-08-16,47308.083333333336,118.58333333333333
서초구,2022-08-17,38557.5,152.9
서초구,2022-08-18,60975.78947368421,144.73684210526315
서초구,2022-08-19,36460.0,174.8
서초구,2022-08-20,62889.65517241379,146.41379310344828
서초구,2022-08-21,11620.0,106.4
서초구,2022-08-22,34441.153846153844,197.53846153846155
서초구,2022-08-23,42603.57142857143,153.23809523809524
서초구,2022-08-24,43344.444444444445,194.88888888888889
서초구,2022-08-25,52500.0,161.33333333333334
서초구,2022-08-26,59136.36363636364,238.3181818181818
서초구,2022-08-27,51583.7037037037,124.96296296296296
서초구,2022-08-28,55000.0,115.0
서초구,2022-08-29,34076.92307692308,165.3846153846154
서초구,2022-08-30,33214.28571428572,359.42857142857144
서초구,2022-08-31,51788.05263157895,141.26315789473685
서초구,2022-09-01,31687.5,172.4375
서초구,2022-09-02,49840.90909090909,202.0909090909091
서초구,2022-09-03,45488.09523809524,194.14285714285714
서초구,2022-09-04,72000.0,107.5
서초구,2022-09-05,47352.94117647059,195.1764705882353
서초구,2022-09-06,52620.0,252.76923076923077
서초구,2022-09-07,53033.04347826087,184.7391304347826
서초구,2022-09-08,75583.33333333333,162.75
서초구,2022-09-09,1000.0,90.0
서초구,2022-09-10,500.0,90.0
서초구,2022-09-11,56750.0,297.0
서초구,2022-09-13,30993.85714285714,100.66666666666667
서초구,2022-09-14,42314.84848484849,158.5151515151515
서초구,2022-09-15,51558.57142857143,221.78571428571428
서초구,2022-09-16,36111.42857142857,135.85714285714286
서초구,2022-09-17,61008.653846153844,213.34615384615384
서초구,2022-09-18,111250.0,176.33333333333334
서초구,2022-09-19,39850.862068965514,175.17241379310346
서초구,2022-09-20,22368.42105263158,223.73684210526315
서초구,2022-09-21,41525.92592592593,143.40740740740742
서초구,2022-09-22,32163.0,203.76470588235293
서초구,2022-09-23,55603.846153846156,180.6153846153846
서초구,2022-09-24,46505.71428571428,188.2
서초구,2022-09-25,28175.0,215.0
서초구,2022-09-26,54904.9,125.6
서초구,2022-09-27,41420.0,126.52
서초구,2022-09-28,24633.333333333332,183.86666666666667
서초구,2022-09-29,57132.142857142855,188.57142857142858
서초구,2022-09-30,47279.730769230766,135.6153846153846
서초구,2022-10-01,58914.0625,161.1875
서초구,2022-10-02,30127.5,277.5
서초구,2022-10-03,28900.0,109.5
서초구,2022-10-04,46735.769230769234,75.23076923076923
